rating_id,player_id,pac,sho,pas,dri,def,phy,overall,source,source_detail,fetched_at,gk_div,gk_han,gk_kic,gk_pos,gk_ref,gk_spd
4540,901,66,82,74,80,33,77,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4541,902,56,58,83,84,76,71,83,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4542,903,45,36,63,68,77,74,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4543,905,83,71,65,78,46,72,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4544,906,76,64,76,82,38,56,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4545,907,71,67,66,74,39,68,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4546,908,63,58,60,63,18,59,59,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4547,910,64,42,52,62,68,71,69,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4548,911,68,27,51,62,72,74,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4549,912,70,68,75,78,33,58,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4550,914,81,62,77,77,78,74,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4551,915,84,69,71,83,51,58,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4552,916,76,53,64,73,73,73,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4553,928,70,65,74,73,75,78,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4554,945,58,81,81,80,52,62,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4555,967,84,70,70,76,60,68,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4556,979,77,72,65,79,34,77,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4557,981,65,48,57,59,69,79,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4558,983,67,68,71,70,72,80,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4559,984,49,50,61,66,69,72,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4560,985,84,59,59,67,61,60,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4561,986,69,58,68,72,66,69,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4562,987,82,71,65,70,35,71,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4563,989,61,67,69,71,41,65,69,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4564,990,68,64,65,70,24,66,67,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4565,991,77,59,62,61,62,78,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4566,992,62,44,60,63,59,62,63,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4567,994,74,67,43,61,26,61,65,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4568,995,75,48,62,65,64,67,69,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4569,997,67,31,49,50,65,65,65,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4570,1003,87,61,69,72,68,80,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4571,1011,53,61,70,68,69,69,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4572,1021,69,44,65,75,77,78,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4573,1058,91,63,61,79,26,57,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4574,1061,52,69,76,69,76,80,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4575,1143,78,72,65,79,65,75,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4576,1248,55,64,73,76,79,83,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4577,1263,46,44,58,53,76,78,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4578,1265,63,42,59,65,78,83,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4579,1266,51,59,65,70,66,67,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4580,1267,71,62,69,76,65,70,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4581,1268,57,43,57,62,79,83,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4582,1269,87,69,71,77,68,71,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4583,1270,61,67,71,74,63,70,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4584,1271,83,62,58,71,27,73,69,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4585,1272,71,70,51,65,30,77,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4586,1273,87,74,63,75,47,66,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4587,1274,71,66,71,76,73,79,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4588,1275,93,70,64,67,41,74,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4589,1276,68,55,59,66,33,42,62,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4590,1277,78,64,66,73,52,59,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4591,1278,67,65,74,68,74,79,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4592,1281,70,69,67,70,25,70,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4593,1282,67,63,61,71,19,66,67,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4594,1283,75,44,64,69,79,77,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4595,1284,79,50,62,66,74,78,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4596,1285,64,63,69,71,66,73,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4597,1286,75,54,73,72,69,70,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4598,1287,68,62,72,67,74,78,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4599,1288,74,75,79,79,69,76,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4600,1289,63,73,74,77,75,79,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4601,1290,60,67,51,62,30,76,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4602,1291,77,67,78,83,56,58,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4603,1292,79,75,69,76,36,68,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4604,1293,54,33,35,36,57,58,56,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4605,1295,72,71,69,76,35,73,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4606,1297,67,60,48,57,26,62,61,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4607,1299,73,69,71,79,57,59,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4608,1300,88,74,63,73,30,60,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4609,1301,86,54,59,74,66,66,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4610,1333,79,75,62,75,40,68,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4611,1335,75,75,77,80,54,67,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4612,1338,79,81,79,83,49,67,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4613,1344,74,76,70,75,74,74,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4614,1345,77,69,68,74,68,74,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4615,1348,69,53,60,57,75,86,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4616,1351,80,65,73,73,61,64,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4617,1360,92,70,67,73,39,69,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4618,1383,75,72,69,82,42,74,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4619,1436,74,60,75,73,85,82,85,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4620,1451,61,51,68,67,81,79,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4621,1452,73,70,67,70,30,71,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4622,1454,74,70,81,76,28,72,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4623,1455,46,40,51,53,78,81,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4624,1456,66,42,49,55,73,73,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4625,1457,85,53,64,70,66,74,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4626,1458,70,71,72,77,71,70,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4627,1459,56,54,60,64,68,78,69,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4628,1460,63,31,48,57,60,55,62,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4629,1462,65,73,59,70,36,79,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4630,1463,86,70,68,74,54,69,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4631,1465,64,60,65,69,68,72,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4632,1466,65,57,64,64,76,81,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4633,1467,62,68,48,63,29,72,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4634,1468,73,69,69,68,30,72,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4635,1470,63,72,71,71,69,75,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4636,1471,71,40,59,63,69,73,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4637,1472,95,64,56,70,37,63,69,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4638,1473,80,67,54,65,25,66,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4639,1516,83,79,80,84,42,83,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4640,1517,64,40,55,69,84,80,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4641,1520,90,61,75,81,71,61,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4642,1521,68,71,77,77,73,69,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4643,1525,88,78,77,87,57,66,84,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4644,1535,76,63,77,78,75,71,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4645,1540,72,74,73,76,77,77,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4646,1542,74,65,78,79,70,63,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4647,1544,46,73,76,75,75,70,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4648,1545,73,75,55,67,34,79,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4649,1547,75,67,70,76,72,67,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4650,1549,66,68,77,75,69,70,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4651,1552,68,41,59,69,79,66,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4652,1555,86,82,58,81,40,74,83,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4653,1560,82,80,74,84,46,76,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4654,1578,91,63,63,74,30,51,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4655,1707,72,36,63,66,78,76,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4656,1713,65,71,80,74,75,77,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4657,1715,92,75,70,78,30,68,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4658,1853,74,57,71,72,80,72,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4659,1854,94,66,78,85,74,76,84,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4660,1858,64,92,83,82,48,82,89,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4661,1870,76,70,81,80,52,76,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4662,1871,63,30,53,54,79,73,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4663,1872,66,43,56,61,74,84,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4664,1875,68,48,66,74,70,72,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4665,1876,83,55,69,73,70,67,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4666,1877,80,58,67,70,70,75,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4667,1878,76,70,67,72,39,63,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4668,1879,75,74,73,81,68,66,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4669,1880,74,69,71,75,51,62,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4670,1881,73,72,50,67,26,81,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4671,1882,77,52,65,73,68,66,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4672,1883,63,48,63,66,69,73,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4673,1884,68,64,63,72,38,51,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4674,1885,78,67,69,79,41,56,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4675,1887,74,71,71,73,70,77,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4676,2082,71,76,68,77,46,74,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4677,2096,73,68,65,73,43,76,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4678,2097,57,77,76,73,83,81,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4679,2098,75,56,68,70,82,80,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4680,2099,70,34,59,68,74,75,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4681,2100,62,76,80,82,81,71,84,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4682,2101,70,47,67,72,70,78,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4683,2104,72,83,71,81,38,77,85,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4684,2105,94,60,59,72,32,60,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4685,2106,64,76,78,79,64,68,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4686,2107,78,79,75,80,36,71,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4687,2109,63,70,61,68,26,57,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4688,2110,68,42,57,60,66,58,65,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4689,2111,75,66,66,79,40,62,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4690,2112,77,76,68,78,52,73,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4691,2115,68,58,64,70,38,63,66,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4692,2125,92,72,70,76,35,71,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4693,2126,59,75,57,68,34,81,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4694,2141,83,68,65,74,48,57,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4695,2222,83,81,78,83,39,80,83,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4696,2223,60,37,59,66,74,79,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4697,2225,60,32,48,51,68,78,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4698,2226,58,56,70,70,74,71,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4699,2227,60,59,73,69,62,70,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4700,2228,62,72,70,73,74,77,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4701,2230,65,74,59,72,28,74,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4702,2231,91,59,62,71,28,51,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4703,2232,75,71,60,73,38,74,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4704,2233,76,48,59,70,75,74,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4705,2234,68,64,64,70,26,69,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4706,2235,61,66,46,62,30,61,67,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4707,2236,75,37,60,67,72,73,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4708,2237,68,66,69,73,38,61,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4709,2239,74,65,74,75,69,74,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4710,2240,82,74,68,78,34,57,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4711,2310,92,59,58,74,48,59,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4712,2325,70,49,63,65,67,72,69,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4713,2442,83,82,85,89,50,87,87,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4714,2443,74,48,69,73,82,81,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4715,2444,74,46,75,76,88,82,87,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4716,2447,82,77,78,82,73,72,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4717,2449,80,78,84,82,79,77,85,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4718,2451,81,88,75,84,51,83,88,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4719,2458,57,50,65,65,87,81,84,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4720,2459,71,62,74,76,81,71,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4721,2461,62,41,68,69,86,74,84,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4722,2464,86,83,76,82,50,80,85,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4723,2468,61,35,49,52,66,70,66,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4724,2544,92,45,56,63,57,74,65,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4725,2645,82,77,80,83,54,81,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4726,2646,77,46,65,69,82,79,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4727,2647,74,44,70,72,79,81,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4728,2648,75,67,76,75,86,79,84,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4729,2651,77,78,76,80,74,83,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4730,2654,82,83,72,78,36,63,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4731,2655,83,83,77,83,37,63,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4732,2656,77,82,76,80,45,71,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4733,2662,70,55,77,79,68,66,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4734,2776,91,56,64,75,71,65,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4735,2780,78,69,66,74,34,55,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4736,2784,63,30,41,43,60,61,60,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4737,2799,73,77,78,78,67,74,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4738,2818,77,72,75,76,42,73,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4739,2845,61,48,59,57,71,77,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4740,2854,64,71,58,66,35,72,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4741,2861,92,51,50,73,28,57,66,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4742,2870,75,63,69,68,69,81,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4743,2880,89,57,59,71,26,42,67,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4744,2942,74,70,75,75,41,73,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4745,2944,65,52,59,61,73,78,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4746,2945,60,34,58,62,73,73,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4747,2946,60,59,74,76,68,70,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4748,2947,64,59,65,71,74,85,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4749,2948,73,66,73,73,71,73,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4750,2949,79,67,66,67,46,74,69,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4751,2950,81,69,64,74,42,64,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4752,2951,92,74,62,79,27,72,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4753,2953,90,69,56,73,22,66,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4754,2954,78,38,59,63,62,59,67,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4755,2958,56,73,49,66,30,75,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4756,2960,82,39,61,63,73,81,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4757,2961,85,54,63,69,61,72,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4758,3002,81,81,68,82,49,78,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4759,3003,56,37,62,65,83,82,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4760,3005,77,62,78,79,77,64,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4761,3006,66,65,83,77,80,71,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4762,3007,79,74,82,80,81,83,86,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4763,3011,91,79,78,83,50,71,83,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4764,3012,83,80,75,81,43,68,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4765,3019,67,78,65,79,41,74,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4766,3020,77,75,73,80,68,72,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4767,3022,92,72,76,82,39,70,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4768,3025,60,59,72,76,80,73,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4769,3028,79,76,72,74,64,74,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4770,3029,53,72,84,75,65,71,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4771,3033,92,74,70,77,45,71,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4772,3037,92,61,58,73,26,63,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4773,3040,65,64,66,68,77,82,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4774,3044,68,27,51,48,69,75,71,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4775,3045,66,44,63,66,83,81,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4776,3046,69,65,70,72,79,81,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4777,3047,77,73,71,78,71,77,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4778,3048,82,71,78,85,41,64,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4779,3049,83,53,71,77,71,51,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4780,3052,94,67,67,76,46,59,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4781,3053,60,75,85,85,56,67,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4782,3054,86,30,64,68,73,76,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4783,3056,89,71,69,76,56,64,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4784,3057,63,67,72,78,64,65,73,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4785,3058,76,71,81,77,41,73,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4786,3059,68,60,58,66,44,62,64,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4787,3060,64,73,74,75,80,74,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4788,3061,75,50,61,68,67,71,72,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4789,3190,69,45,67,65,84,79,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4790,3192,84,72,73,77,79,80,83,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4791,3195,85,65,73,77,76,67,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4792,3201,49,55,61,62,80,76,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4793,3206,63,78,59,67,34,82,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4794,3207,80,77,73,84,50,68,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4795,3209,79,82,75,75,41,84,84,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4796,3270,78,75,75,77,40,74,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4797,3271,72,43,68,73,81,75,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4798,3273,86,61,80,79,74,78,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4799,3274,81,72,73,81,71,75,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4800,3275,72,62,74,74,74,76,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4801,3276,74,72,72,79,47,63,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4802,3277,66,61,64,68,61,72,70,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4803,3279,89,72,68,81,41,63,76,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4804,3280,71,61,62,64,25,49,66,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4805,3282,72,36,60,56,74,79,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4806,3283,70,66,66,71,42,68,69,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4807,3285,85,55,59,73,30,54,68,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4808,3286,69,70,74,78,75,78,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4809,3287,75,76,66,71,28,76,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4810,3288,73,54,76,78,78,74,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4811,3289,85,72,70,81,33,63,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4812,3420,74,72,74,75,71,72,77,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4813,3448,69,51,60,63,84,78,83,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4814,3458,80,78,80,83,59,55,81,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4815,3475,57,65,71,76,72,76,74,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4816,3477,70,76,56,71,27,69,75,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4817,3478,91,77,74,83,36,57,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4818,3493,78,77,85,81,52,78,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4819,3498,75,77,82,84,60,72,82,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4820,3499,71,68,79,81,77,78,80,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4821,3502,82,75,75,81,50,63,78,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4822,3507,69,65,72,76,76,77,79,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
4823,3514,73,60,72,72,90,87,90,ea_official,override_espn,2026-08-12 10:40:36,,,,,,
