team_player_id,team_id,player_id,jersey_number,position,is_starter,season,source,fetched_at
850,177,873,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:16
851,177,874,15,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:16
852,177,875,40,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:16
854,172,877,24,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:16
865,172,888,41,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:16
872,172,895,36,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:16
873,134,896,33,G,1,2025-2026,espn_summary,2026-08-12 10:09:17
874,134,897,24,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:17
875,134,898,29,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:17
876,134,899,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:17
877,134,900,28,RB,1,2025-2026,espn_summary,2026-08-12 10:09:17
878,134,901,26,AM,1,2025-2026,espn_summary,2026-08-12 10:09:17
879,134,902,6,LM,1,2025-2026,espn_summary,2026-08-12 10:09:17
880,134,903,16,RM,1,2025-2026,espn_summary,2026-08-12 10:09:17
881,134,904,9,F,1,2025-2026,espn_summary,2026-08-12 10:09:17
882,134,905,18,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:17
883,134,906,11,AM-R,1,2025-2026,espn_summary,2026-08-12 10:09:17
884,134,907,1,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:17
885,134,908,44,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:17
886,134,909,30,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:17
887,134,910,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:17
888,134,911,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:17
889,134,912,27,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:17
890,134,913,8,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:17
891,134,914,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
892,134,915,10,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
893,134,916,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
894,437,917,99,G,1,2025-2026,espn_summary,2026-08-12 10:09:18
895,437,918,5,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:18
896,437,919,3,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:18
897,437,920,12,LB,1,2025-2026,espn_summary,2026-08-12 10:09:18
898,437,921,20,RB,1,2025-2026,espn_summary,2026-08-12 10:09:18
899,437,922,13,CM,1,2025-2026,espn_summary,2026-08-12 10:09:18
900,437,923,86,LM,1,2025-2026,espn_summary,2026-08-12 10:09:18
901,437,924,42,RM,1,2025-2026,espn_summary,2026-08-12 10:09:18
902,437,925,29,F,1,2025-2026,espn_summary,2026-08-12 10:09:18
903,437,926,17,LF,1,2025-2026,espn_summary,2026-08-12 10:09:18
904,437,927,7,RF,1,2025-2026,espn_summary,2026-08-12 10:09:18
905,437,928,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
906,437,929,74,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
907,437,930,52,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
908,437,931,10,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
909,437,932,11,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
910,437,933,8,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
911,437,934,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
912,437,935,27,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
913,437,936,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
914,437,937,4,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
915,437,938,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
916,437,939,59,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
917,187,940,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:18
918,187,941,25,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:18
919,187,942,5,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:18
920,187,943,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:18
921,187,944,2,RB,1,2025-2026,espn_summary,2026-08-12 10:09:18
922,187,945,18,AM,1,2025-2026,espn_summary,2026-08-12 10:09:18
923,187,946,8,LM,1,2025-2026,espn_summary,2026-08-12 10:09:18
924,187,947,15,RM,1,2025-2026,espn_summary,2026-08-12 10:09:18
925,187,948,99,F,1,2025-2026,espn_summary,2026-08-12 10:09:18
926,187,949,28,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:18
927,187,950,11,AM-R,1,2025-2026,espn_summary,2026-08-12 10:09:18
928,187,951,26,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
929,187,952,9,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
930,187,953,4,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
931,187,954,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
932,187,955,19,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
933,187,956,12,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
934,187,957,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
935,187,958,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
936,17606,959,49,G,1,2025-2026,espn_summary,2026-08-12 10:09:18
937,17606,960,34,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:18
938,17606,961,13,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:18
939,17606,962,22,LB,1,2025-2026,espn_summary,2026-08-12 10:09:18
940,17606,963,24,RB,1,2025-2026,espn_summary,2026-08-12 10:09:18
941,17606,964,10,AM,1,2025-2026,espn_summary,2026-08-12 10:09:18
942,17606,965,5,LM,1,2025-2026,espn_summary,2026-08-12 10:09:18
943,17606,966,21,RM,1,2025-2026,espn_summary,2026-08-12 10:09:18
944,17606,967,7,F,1,2025-2026,espn_summary,2026-08-12 10:09:18
945,17606,968,17,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:18
946,17606,969,26,AM-R,1,2025-2026,espn_summary,2026-08-12 10:09:18
947,17606,970,38,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
948,17606,971,19,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
949,17606,972,55,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
950,17606,973,99,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
951,17606,974,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
952,17606,975,29,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
953,17606,976,30,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
954,17606,977,32,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
955,17606,978,11,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:18
956,270,979,22,G,1,2025-2026,espn_summary,2026-08-12 10:09:19
957,270,980,15,CD,1,2025-2026,espn_summary,2026-08-12 10:09:19
958,270,981,3,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:19
959,270,982,25,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:19
960,270,983,7,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:19
961,270,984,6,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:19
962,270,985,11,LM,1,2025-2026,espn_summary,2026-08-12 10:09:19
963,270,986,2,RM,1,2025-2026,espn_summary,2026-08-12 10:09:19
964,270,987,19,F,1,2025-2026,espn_summary,2026-08-12 10:09:19
965,270,988,20,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:19
966,270,989,10,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:19
967,270,990,1,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
968,270,991,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
969,270,992,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
970,270,993,44,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
971,270,994,9,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
972,270,995,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
973,270,996,38,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
974,270,997,34,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
975,270,998,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
980,134,1003,4,RB,1,2025-2026,espn_summary,2026-08-12 10:09:19
987,134,1010,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
988,134,1011,15,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:19
996,96,1019,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:20
997,96,1020,5,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:20
998,96,1021,14,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:20
999,96,1022,8,DM,1,2025-2026,espn_summary,2026-08-12 10:09:20
1000,96,1023,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:20
1001,96,1024,17,RB,1,2025-2026,espn_summary,2026-08-12 10:09:20
1002,96,1025,4,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:20
1003,96,1026,19,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:20
1004,96,1027,10,LM,1,2025-2026,espn_summary,2026-08-12 10:09:20
1005,96,1028,20,RM,1,2025-2026,espn_summary,2026-08-12 10:09:20
1006,96,1029,11,F,1,2025-2026,espn_summary,2026-08-12 10:09:20
1007,96,1030,34,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1008,96,1031,15,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1009,96,1032,6,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1010,96,1033,30,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1011,96,1034,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1012,96,1035,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1013,96,1036,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1014,96,1037,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1015,96,1038,31,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1016,96,1039,13,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1017,92,1040,13,G,1,2025-2026,espn_summary,2026-08-12 10:09:20
1018,92,1041,2,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:20
1019,92,1042,4,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:20
1020,92,1043,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:20
1021,92,1044,24,RB,1,2025-2026,espn_summary,2026-08-12 10:09:20
1022,92,1045,5,AM,1,2025-2026,espn_summary,2026-08-12 10:09:20
1023,92,1046,11,LM,1,2025-2026,espn_summary,2026-08-12 10:09:20
1024,92,1047,6,RM,1,2025-2026,espn_summary,2026-08-12 10:09:20
1025,92,1048,9,F,1,2025-2026,espn_summary,2026-08-12 10:09:20
1026,92,1049,18,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:20
1027,92,1050,7,AM-R,1,2025-2026,espn_summary,2026-08-12 10:09:20
1028,92,1051,19,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1029,92,1052,1,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1030,92,1053,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1031,92,1054,16,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1032,92,1055,15,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1033,92,1056,27,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1034,92,1057,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1035,92,1058,10,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1036,92,1059,8,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1037,92,1060,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1038,92,1061,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1039,92,1062,12,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:20
1040,620,1063,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:21
1041,620,1064,4,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:21
1042,620,1065,3,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:21
1043,620,1066,17,LB,1,2025-2026,espn_summary,2026-08-12 10:09:21
1044,620,1067,21,RB,1,2025-2026,espn_summary,2026-08-12 10:09:21
1045,620,1068,18,CM,1,2025-2026,espn_summary,2026-08-12 10:09:21
1046,620,1069,8,LM,1,2025-2026,espn_summary,2026-08-12 10:09:21
1047,620,1070,23,RM,1,2025-2026,espn_summary,2026-08-12 10:09:21
1048,620,1071,29,F,1,2025-2026,espn_summary,2026-08-12 10:09:21
1049,620,1072,7,LF,1,2025-2026,espn_summary,2026-08-12 10:09:21
1050,620,1073,11,RF,1,2025-2026,espn_summary,2026-08-12 10:09:21
1051,620,1074,43,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1052,620,1075,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1053,620,1076,10,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1054,620,1077,32,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1055,620,1078,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1056,620,1079,12,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1057,620,1080,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1058,620,1081,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1059,620,1082,40,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1060,5270,1083,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:21
1061,5270,1084,21,CD,1,2025-2026,espn_summary,2026-08-12 10:09:21
1062,5270,1085,30,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:21
1063,5270,1086,4,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:21
1064,5270,1087,29,LB,1,2025-2026,espn_summary,2026-08-12 10:09:21
1065,5270,1088,2,RB,1,2025-2026,espn_summary,2026-08-12 10:09:21
1066,5270,1089,11,CM,1,2025-2026,espn_summary,2026-08-12 10:09:21
1067,5270,1090,7,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:21
1068,5270,1091,5,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:21
1069,5270,1092,9,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:21
1070,5270,1093,22,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:21
1071,5270,1094,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1072,5270,1095,37,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1073,5270,1096,15,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1074,5270,1097,92,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1075,5270,1098,12,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1076,5270,1099,10,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1077,5270,1100,19,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1078,5270,1101,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1079,5270,1102,27,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:21
1080,7318,1103,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:23
1081,7318,1104,12,CD,1,2025-2026,espn_summary,2026-08-12 10:09:23
1082,7318,1105,13,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:23
1083,7318,1106,22,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:23
1084,7318,1107,14,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:23
1085,7318,1108,21,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:23
1086,7318,1109,3,LM,1,2025-2026,espn_summary,2026-08-12 10:09:23
1087,7318,1110,11,RM,1,2025-2026,espn_summary,2026-08-12 10:09:23
1088,7318,1111,9,F,1,2025-2026,espn_summary,2026-08-12 10:09:23
1089,7318,1112,20,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:23
1090,7318,1113,8,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:23
1091,7318,1114,71,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1092,7318,1115,19,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1093,7318,1116,64,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1094,7318,1117,96,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1095,7318,1118,17,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1096,7318,1119,76,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1097,7318,1120,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1098,7318,1121,77,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1099,7318,1122,78,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1100,18267,1123,18,G,1,2025-2026,espn_summary,2026-08-12 10:09:23
1101,18267,1124,21,CD,1,2025-2026,espn_summary,2026-08-12 10:09:23
1102,18267,1125,3,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:23
1103,18267,1126,4,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:23
1104,18267,1127,11,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:23
1105,18267,1128,20,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:23
1106,18267,1129,10,AM,1,2025-2026,espn_summary,2026-08-12 10:09:23
1107,18267,1130,29,LM,1,2025-2026,espn_summary,2026-08-12 10:09:23
1108,18267,1131,66,RM,1,2025-2026,espn_summary,2026-08-12 10:09:23
1109,18267,1132,16,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:23
1110,18267,1133,9,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:23
1111,18267,1134,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1112,18267,1135,88,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1113,18267,1136,27,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1114,18267,1137,37,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1115,18267,1138,99,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1116,18267,1139,5,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1117,18267,1140,17,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1118,18267,1141,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1119,18267,1142,13,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1120,165,1143,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:23
1121,165,1144,78,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:23
1122,165,1145,6,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:23
1123,165,1146,28,DM,1,2025-2026,espn_summary,2026-08-12 10:09:23
1124,165,1147,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:23
1125,165,1148,98,RB,1,2025-2026,espn_summary,2026-08-12 10:09:23
1126,165,1149,8,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:23
1127,165,1150,21,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:23
1128,165,1151,10,LM,1,2025-2026,espn_summary,2026-08-12 10:09:23
1129,165,1152,17,RM,1,2025-2026,espn_summary,2026-08-12 10:09:23
1130,165,1153,37,F,1,2025-2026,espn_summary,2026-08-12 10:09:23
1131,165,1154,19,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1132,165,1155,27,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1133,165,1156,30,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1134,165,1157,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1135,165,1158,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1136,165,1159,11,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1137,165,1160,31,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1138,165,1161,66,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1139,165,1162,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1146,180,1169,8,LM,1,2025-2026,espn_summary,2026-08-12 10:09:23
1148,180,1171,15,F,1,2025-2026,espn_summary,2026-08-12 10:09:23
1153,180,1176,33,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1156,180,1179,17,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:23
1169,3279,1192,27,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:24
1175,3279,1198,5,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1176,3279,1199,37,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1179,438,1202,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:24
1180,438,1203,21,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:24
1181,438,1204,2,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:24
1182,438,1205,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:24
1183,438,1206,15,RB,1,2025-2026,espn_summary,2026-08-12 10:09:24
1184,438,1207,8,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:24
1185,438,1208,10,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:24
1186,438,1209,35,LM,1,2025-2026,espn_summary,2026-08-12 10:09:24
1187,438,1210,7,RM,1,2025-2026,espn_summary,2026-08-12 10:09:24
1188,438,1211,18,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:24
1189,438,1212,17,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:24
1190,438,1213,5,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1191,438,1214,12,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1192,438,1215,19,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1193,438,1216,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1194,438,1217,4,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1195,438,1218,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1196,438,1219,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1197,438,1220,6,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1198,438,1221,9,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:24
1202,167,1225,21,LB,1,2025-2026,espn_summary,2026-08-12 10:09:25
1208,167,1231,17,LF,1,2025-2026,espn_summary,2026-08-12 10:09:25
1209,167,1232,9,RF,1,2025-2026,espn_summary,2026-08-12 10:09:25
1216,167,1239,46,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:25
1217,167,1240,32,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:25
1224,166,1247,10,AM,1,2025-2026,espn_summary,2026-08-12 10:09:25
1225,166,1248,21,LM,1,2025-2026,espn_summary,2026-08-12 10:09:25
1239,598,1262,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:26
1240,598,1263,14,CD,1,2025-2026,espn_summary,2026-08-12 10:09:26
1241,598,1264,34,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:26
1242,598,1265,5,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:26
1243,598,1266,6,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:26
1244,598,1267,13,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:26
1245,598,1268,8,AM,1,2025-2026,espn_summary,2026-08-12 10:09:26
1246,598,1269,39,LM,1,2025-2026,espn_summary,2026-08-12 10:09:26
1247,598,1270,19,RM,1,2025-2026,espn_summary,2026-08-12 10:09:26
1248,598,1271,10,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:26
1249,598,1272,23,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:26
1250,598,1273,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1251,598,1274,33,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1252,598,1275,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1253,598,1276,17,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1254,598,1277,9,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1255,598,1278,28,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1256,598,1279,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1257,598,1280,11,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1258,598,1281,31,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1259,137,1282,30,G,1,2025-2026,espn_summary,2026-08-12 10:09:26
1260,137,1283,32,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:26
1261,137,1284,4,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:26
1262,137,1285,2,LB,1,2025-2026,espn_summary,2026-08-12 10:09:26
1263,137,1286,3,RB,1,2025-2026,espn_summary,2026-08-12 10:09:26
1264,137,1287,14,CM,1,2025-2026,espn_summary,2026-08-12 10:09:26
1265,137,1288,18,LM,1,2025-2026,espn_summary,2026-08-12 10:09:26
1266,137,1289,6,RM,1,2025-2026,espn_summary,2026-08-12 10:09:26
1267,137,1290,9,F,1,2025-2026,espn_summary,2026-08-12 10:09:26
1268,137,1291,20,LF,1,2025-2026,espn_summary,2026-08-12 10:09:26
1269,137,1292,17,RF,1,2025-2026,espn_summary,2026-08-12 10:09:26
1270,137,1293,33,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1271,137,1294,46,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1272,137,1295,13,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1273,137,1296,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1274,137,1297,29,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1275,137,1298,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1276,137,1299,10,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1277,137,1300,11,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1278,137,1301,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1302,107,1325,13,G,1,2025-2026,espn_summary,2026-08-12 10:09:26
1303,107,1326,16,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:26
1304,107,1327,41,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:26
1305,107,1328,17,LB,1,2025-2026,espn_summary,2026-08-12 10:09:26
1306,107,1329,33,RB,1,2025-2026,espn_summary,2026-08-12 10:09:26
1307,107,1330,19,AM,1,2025-2026,espn_summary,2026-08-12 10:09:26
1308,107,1331,6,LM,1,2025-2026,espn_summary,2026-08-12 10:09:26
1309,107,1332,8,RM,1,2025-2026,espn_summary,2026-08-12 10:09:26
1310,107,1333,9,F,1,2025-2026,espn_summary,2026-08-12 10:09:26
1311,107,1334,11,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:26
1312,107,1335,10,AM-R,1,2025-2026,espn_summary,2026-08-12 10:09:26
1313,107,1336,82,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1314,107,1337,28,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1315,107,1338,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1316,107,1339,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
