review_id,fixture_id,prediction_id,review_hash,reviewed_at,brier_score,matched_patterns_json,review_json
99,15,427,862f5e5c25f8d9fcbbcf88c41a2f452c04b0b7be1ee9556964429ea20290d0eb,2026-07-19T00:01:16.567791,1.1777460000000002,[],"{""timestamp"":""2026-07-19T00:01:16.567791"",""match"":""卡塔尔 vs 瑞士"",""stage"":""group"",""predicted"":{""home_win_prob"":8.9,""draw_prob"":19.2,""away_win_prob"":71.9},""actual"":{""score"":""1-1"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""draw"",""predicted_prob"":0.719,""actual_prob"":1.0,""brier_score"":1.1777,""upset"":true,""error_magnitude"":0.719,""score"":""1-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (72%), 实际 draw (1-1)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
100,17,428,21de29e855a02aca214778b1e67b1c1e5e4260ba68d42b2ad04043a867137205,2026-07-19T00:01:18.052646,1.135706,[],"{""timestamp"":""2026-07-19T00:01:18.052646"",""match"":""巴西 vs 摩洛哥"",""stage"":""group"",""predicted"":{""home_win_prob"":74.8,""draw_prob"":24.1,""away_win_prob"":1.1},""actual"":{""score"":""1-1"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.748,""actual_prob"":1.0,""brier_score"":1.1357,""upset"":true,""error_magnitude"":0.748,""score"":""1-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (75%), 实际 draw (1-1)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
101,19,19,fdbb19f7f940809e0e2d0590397997229dc7f15f6a9fee6348b8a53bd84e610a,2026-07-19T00:01:27.408814,0.195566,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:01:27.408814"",""match"":""海地 vs 苏格兰"",""stage"":""group"",""predicted"":{""home_win_prob"":17.4,""draw_prob"":18.7,""away_win_prob"":63.9},""actual"":{""score"":""0-1"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.639,""actual_prob"":1.0,""brier_score"":0.1956,""upset"":false,""error_magnitude"":0.139,""score"":""0-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (64%), 实际 away (0-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.196, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
102,21,21,de776a72412487af0a7e45ef1cc335f67aaba3ff40c439e1f6e1844d3c4ca596,2026-07-19T00:01:29.862585,0.39456800000000003,[],"{""timestamp"":""2026-07-19T00:01:29.862585"",""match"":""澳大利亚 vs 土耳其"",""stage"":""group"",""predicted"":{""home_win_prob"":49.8,""draw_prob"":34.2,""away_win_prob"":16.0},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.498,""actual_prob"":1.0,""brier_score"":0.3946,""upset"":false,""error_magnitude"":0.002,""score"":""2-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (50%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.395, 需要更多数据""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
103,23,431,a97a3da8e7e8b798cb2f5f872542d9d250729f7cd64302132e65b136254e20ae,2026-07-19T00:01:36.833269,0.05969399999999997,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:01:36.833269"",""match"":""德国 vs 库拉索"",""stage"":""group"",""predicted"":{""home_win_prob"":82.2,""draw_prob"":16.7,""away_win_prob"":1.1},""actual"":{""score"":""7-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.822,""actual_prob"":1.0,""brier_score"":0.0597,""upset"":false,""error_magnitude"":0.322,""score"":""7-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (82%), 实际 home (7-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.060, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
104,25,432,0efd3146c1f7d3152055ba67eb27412f7cb73e9d0dcc4ab962d5b50b695a24f2,2026-07-19T00:01:46.214824,1.0551380000000001,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:01:46.214824"",""match"":""荷兰 vs 日本"",""stage"":""group"",""predicted"":{""home_win_prob"":63.5,""draw_prob"":20.8,""away_win_prob"":15.7},""actual"":{""score"":""2-2"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.635,""actual_prob"":1.0,""brier_score"":1.0551,""upset"":true,""error_magnitude"":0.635,""score"":""2-2""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (64%), 实际 draw (2-2)"",""column_2_pattern"":""M6_passive_degradation"",""column_3_skill_update"":""强制主动获取实时数据 (Rule 10)""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
105,27,27,23dd467d56333a1034d702205fa4474b274ea8ebd29b1909c013f594d6873408,2026-07-19T00:01:55.260456,0.9486780000000001,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:01:55.260456"",""match"":""科特迪瓦 vs 厄瓜多尔"",""stage"":""group"",""predicted"":{""home_win_prob"":22.5,""draw_prob"":23.3,""away_win_prob"":54.2},""actual"":{""score"":""1-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""home"",""predicted_prob"":0.542,""actual_prob"":1.0,""brier_score"":0.9487,""upset"":true,""error_magnitude"":0.542,""score"":""1-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (54%), 实际 home (1-0)"",""column_2_pattern"":""M6_passive_degradation"",""column_3_skill_update"":""强制主动获取实时数据 (Rule 10)""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
106,29,29,06b4d2bfb963c08e63faa731b9f3a906451295276fb1757d31a56a687268e150,2026-07-19T00:02:04.236100,0.28136599999999995,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:02:04.236100"",""match"":""瑞典 vs 突尼斯"",""stage"":""group"",""predicted"":{""home_win_prob"":57.1,""draw_prob"":26.6,""away_win_prob"":16.3},""actual"":{""score"":""5-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.571,""actual_prob"":1.0,""brier_score"":0.2814,""upset"":false,""error_magnitude"":0.071,""score"":""5-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (57%), 实际 home (5-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.281, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
107,31,435,25fcc741e66563a14a1a4f2fd6463eb17c7883a9222fbc1746edd3d14fe385c5,2026-07-19T00:02:09.539332,1.292318,[],"{""timestamp"":""2026-07-19T00:02:09.539332"",""match"":""西班牙 vs 佛得角"",""stage"":""group"",""predicted"":{""home_win_prob"":79.0,""draw_prob"":18.3,""away_win_prob"":2.7},""actual"":{""score"":""0-0"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.79,""actual_prob"":1.0,""brier_score"":1.2923,""upset"":true,""error_magnitude"":0.79,""score"":""0-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (79%), 实际 draw (0-0)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
108,33,436,6976df8e5c837ce1bbeed4c8292e3e4564d056bbc874cb07b479603a45d3c2b4,2026-07-19T00:02:11.215158,1.040294,[],"{""timestamp"":""2026-07-19T00:02:11.215158"",""match"":""比利时 vs 埃及"",""stage"":""group"",""predicted"":{""home_win_prob"":63.9,""draw_prob"":21.8,""away_win_prob"":14.3},""actual"":{""score"":""1-1"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.639,""actual_prob"":1.0,""brier_score"":1.0403,""upset"":true,""error_magnitude"":0.639,""score"":""1-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (64%), 实际 draw (1-1)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
109,35,437,50d884fb73c7ac5d93b9992a8ed3b87e5cd74d9bc396f8961c2f9e4a6bb1f19e,2026-07-19T00:02:13.689791,0.968546,[],"{""timestamp"":""2026-07-19T00:02:13.689791"",""match"":""沙特 vs 乌拉圭"",""stage"":""group"",""predicted"":{""home_win_prob"":15.1,""draw_prob"":24.1,""away_win_prob"":60.8},""actual"":{""score"":""1-1"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""draw"",""predicted_prob"":0.608,""actual_prob"":1.0,""brier_score"":0.9685,""upset"":true,""error_magnitude"":0.608,""score"":""1-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (61%), 实际 draw (1-1)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
110,37,37,0d03dcc12a7fc2edbbf0c63bd01778a97612b0785bcb9a918ecba9a29c257eb7,2026-07-19T00:02:22.090004,1.212504,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:02:22.090004"",""match"":""伊朗 vs 新西兰"",""stage"":""group"",""predicted"":{""home_win_prob"":74.8,""draw_prob"":19.4,""away_win_prob"":5.8},""actual"":{""score"":""2-2"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.748,""actual_prob"":1.0,""brier_score"":1.2125,""upset"":true,""error_magnitude"":0.748,""score"":""2-2""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (75%), 实际 draw (2-2)"",""column_2_pattern"":""M6_passive_degradation"",""column_3_skill_update"":""强制主动获取实时数据 (Rule 10)""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
111,39,39,b2cbe4061e5f9402a212160ad2f896b16fefce1748b4ef2ba6f9aa6759bd0d15,2026-07-19T00:02:23.802975,0.09871799999999999,[],"{""timestamp"":""2026-07-19T00:02:23.802975"",""match"":""法国 vs 塞内加尔"",""stage"":""group"",""predicted"":{""home_win_prob"":77.3,""draw_prob"":21.7,""away_win_prob"":1.0},""actual"":{""score"":""3-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.773,""actual_prob"":1.0,""brier_score"":0.0987,""upset"":false,""error_magnitude"":0.273,""score"":""3-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (77%), 实际 home (3-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.099, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
112,41,41,47529f7271d4c899bca9ea8378c4432f45b5cf62c6c651240d6bc5a1fb6291f1,2026-07-19T00:02:28.363778,0.37357399999999996,[],"{""timestamp"":""2026-07-19T00:02:28.363778"",""match"":""Iraq vs 挪威"",""stage"":""group"",""predicted"":{""home_win_prob"":35.3,""draw_prob"":12.9,""away_win_prob"":51.8},""actual"":{""score"":""1-4"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.518,""actual_prob"":1.0,""brier_score"":0.3736,""upset"":false,""error_magnitude"":0.018,""score"":""1-4""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (52%), 实际 away (1-4) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.374, 需要更多数据""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
113,43,43,920f78b225b81ea3ea79279a56d6edce6695969c135dccf37a2f9f7f60bcecc6,2026-07-19T00:02:30.041031,0.065672,[],"{""timestamp"":""2026-07-19T00:02:30.041031"",""match"":""阿根廷 vs 阿尔及利亚"",""stage"":""group"",""predicted"":{""home_win_prob"":81.4,""draw_prob"":17.6,""away_win_prob"":1.0},""actual"":{""score"":""3-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.814,""actual_prob"":1.0,""brier_score"":0.0657,""upset"":false,""error_magnitude"":0.314,""score"":""3-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (81%), 实际 home (3-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.066, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
114,45,45,fd51d4dbc93ff4076183d12f1736784461bc4759b58ca25fbe9aff0250660a24,2026-07-19T00:02:32.048243,0.19334600000000007,[],"{""timestamp"":""2026-07-19T00:02:32.048243"",""match"":""奥地利 vs Jordan"",""stage"":""group"",""predicted"":{""home_win_prob"":64.1,""draw_prob"":18.3,""away_win_prob"":17.6},""actual"":{""score"":""3-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.641,""actual_prob"":1.0,""brier_score"":0.1933,""upset"":false,""error_magnitude"":0.141,""score"":""3-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (64%), 实际 home (3-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.193, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
115,47,443,398723b789b31bac2fb4cdfd3179b6d15bb0f5ce0e63d86db06007a42cb0a375,2026-07-19T00:02:39.066047,1.3026480000000003,[],"{""timestamp"":""2026-07-19T00:02:39.066047"",""match"":""葡萄牙 vs Congo DR"",""stage"":""group"",""predicted"":{""home_win_prob"":80.2,""draw_prob"":18.8,""away_win_prob"":1.0},""actual"":{""score"":""1-1"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.802,""actual_prob"":1.0,""brier_score"":1.3026,""upset"":true,""error_magnitude"":0.802,""score"":""1-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (80%), 实际 draw (1-1)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
116,49,444,6faf4e4a378177149b80491cfd2bb8907aa7ffc716f27adc342f6218c28d5743,2026-07-19T00:02:40.606526,0.142382,[],"{""timestamp"":""2026-07-19T00:02:40.606526"",""match"":""英格兰 vs 克罗地亚"",""stage"":""group"",""predicted"":{""home_win_prob"":72.6,""draw_prob"":25.9,""away_win_prob"":1.5},""actual"":{""score"":""4-2"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.726,""actual_prob"":1.0,""brier_score"":0.1424,""upset"":false,""error_magnitude"":0.226,""score"":""4-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (73%), 实际 home (4-2) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.142, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
117,52,52,54a8758abd1ab50ca54d250b1085da1628bc78adcfe1fde208919b0bdcf12d22,2026-07-19T00:02:45.398320,1.003658,"[""M1_label_pinning""]","{""timestamp"":""2026-07-19T00:02:45.398320"",""match"":""加纳 vs 巴拿马"",""stage"":""group"",""predicted"":{""home_win_prob"":18.5,""draw_prob"":34.7,""away_win_prob"":46.8},""actual"":{""score"":""1-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""home"",""predicted_prob"":0.468,""actual_prob"":1.0,""brier_score"":1.0037,""upset"":true,""error_magnitude"":0.468,""score"":""1-0""},""matched_patterns"":[""M1_label_pinning""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (47%), 实际 home (1-0)"",""column_2_pattern"":""M1_label_pinning"",""column_3_skill_update"":""按对手风格动态调整 -15% 加权""}],""skill_updates_suggested"":[{""pattern_id"":""M1_label_pinning"",""pattern_name"":""标签固化"",""description"":""如\""反击之王\""标签一成不变加权, 忽略对手风格"",""suggested_fix"":""按对手风格动态调整 -15% 加权"",""priority"":""high""}],""rule_9_compliance"":true}"
118,54,446,9ec3b1f5a943a74334272d9a9099dcf4b7704a0383baab371ffdd67c71510d40,2026-07-19T00:02:45.840247,0.15861600000000006,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:02:45.840247"",""match"":""乌兹别克斯坦 vs 哥伦比亚"",""stage"":""group"",""predicted"":{""home_win_prob"":13.8,""draw_prob"":18.6,""away_win_prob"":67.6},""actual"":{""score"":""1-3"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.676,""actual_prob"":1.0,""brier_score"":0.1586,""upset"":false,""error_magnitude"":0.176,""score"":""1-3""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (68%), 实际 away (1-3) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.159, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
119,56,56,157a47f1216d0ff8f5f830b5c33d5ecc688c62fabb213e3301f5839e9f5704e4,2026-07-19T00:02:50.698483,1.162994,[],"{""timestamp"":""2026-07-19T00:02:50.698483"",""match"":""捷克 vs 南非"",""stage"":""group"",""predicted"":{""home_win_prob"":75.7,""draw_prob"":23.2,""away_win_prob"":1.1},""actual"":{""score"":""1-1"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.757,""actual_prob"":1.0,""brier_score"":1.163,""upset"":true,""error_magnitude"":0.757,""score"":""1-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (76%), 实际 draw (1-1)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
120,59,448,b695773ba6fbcd3b53f3a919f9daa535cd5280e7ca41257554c41121c55b3b3a,2026-07-19T00:02:52.364893,0.115934,[],"{""timestamp"":""2026-07-19T00:02:52.364893"",""match"":""瑞士 vs 波黑"",""stage"":""group"",""predicted"":{""home_win_prob"":74.1,""draw_prob"":21.7,""away_win_prob"":4.2},""actual"":{""score"":""4-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.741,""actual_prob"":1.0,""brier_score"":0.1159,""upset"":false,""error_magnitude"":0.241,""score"":""4-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (74%), 实际 home (4-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.116, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
121,61,61,dee8e43c233d916d56e087aad7f98c7fbcb30c61b37f707554e6f9d67bd48bd0,2026-07-19T00:02:54.018894,0.112866,[],"{""timestamp"":""2026-07-19T00:02:54.018894"",""match"":""加拿大 vs 卡塔尔"",""stage"":""group"",""predicted"":{""home_win_prob"":73.7,""draw_prob"":19.9,""away_win_prob"":6.4},""actual"":{""score"":""6-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.737,""actual_prob"":1.0,""brier_score"":0.1129,""upset"":false,""error_magnitude"":0.237,""score"":""6-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (74%), 实际 home (6-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.113, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
122,63,63,9e28c24329979ad84837f05c2b284191a784d1b02f10edef65eeb7240749d7e6,2026-07-19T00:02:55.569968,0.6339920000000001,[],"{""timestamp"":""2026-07-19T00:02:55.569968"",""match"":""墨西哥 vs 韩国"",""stage"":""group"",""predicted"":{""home_win_prob"":35.0,""draw_prob"":31.4,""away_win_prob"":33.6},""actual"":{""score"":""1-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.35,""actual_prob"":1.0,""brier_score"":0.634,""upset"":false,""error_magnitude"":0.15,""score"":""1-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (35%), 实际 home (1-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.634, 需要更多数据""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
123,65,65,739ed6fa4144d74b7d89be11e560ca25d5365e2801dc0c624a7a5f81c2343c79,2026-07-19T00:02:57.301671,0.258398,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:02:57.301671"",""match"":""美国 vs 澳大利亚"",""stage"":""group"",""predicted"":{""home_win_prob"":58.5,""draw_prob"":21.3,""away_win_prob"":20.2},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.585,""actual_prob"":1.0,""brier_score"":0.2584,""upset"":false,""error_magnitude"":0.085,""score"":""2-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (58%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.258, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
124,68,452,ab153d130986a5fd687d4980a3010a6002fc5f68280250e58ab934df5c576fc8,2026-07-19T00:03:04.481142,0.17932199999999998,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:03:04.481142"",""match"":""苏格兰 vs 摩洛哥"",""stage"":""group"",""predicted"":{""home_win_prob"":12.1,""draw_prob"":22.0,""away_win_prob"":65.9},""actual"":{""score"":""0-1"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.659,""actual_prob"":1.0,""brier_score"":0.1793,""upset"":false,""error_magnitude"":0.159,""score"":""0-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (66%), 实际 away (0-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.179, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
125,71,71,18f3311b715acc3ac646b7dccefde6693c23cf1d5d8394cd93c96aef3815a48c,2026-07-19T00:03:12.136614,0.05832199999999998,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:03:12.136614"",""match"":""巴西 vs 海地"",""stage"":""group"",""predicted"":{""home_win_prob"":82.4,""draw_prob"":16.5,""away_win_prob"":1.1},""actual"":{""score"":""3-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.824,""actual_prob"":1.0,""brier_score"":0.0583,""upset"":false,""error_magnitude"":0.324,""score"":""3-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (82%), 实际 home (3-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.058, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
