ea_id,first_name,last_name,full_name,overall,pac,sho,pas,dri,def,phy,fetched_at
278780,Finn,Jeltsch,Finn Jeltsch,72,69,38,56,62,73,72,2026-08-12 11:55:15
263573,Ameen,Al Dakhil,Ameen Al Dakhil,72,68,27,51,62,72,74,2026-08-12 11:55:15
223603,Fabian,Bredlow,Fabian Bredlow,71,71,67,66,74,39,68,2026-08-12 11:55:15
256118,Yannik,Keitel,Yannik Keitel,71,63,48,63,66,69,73,2026-08-12 11:55:15
229584,Pascal,Stenzel,Pascal Stenzel,70,53,61,70,68,69,69,2026-08-12 11:55:15
251829,Ramon,Hendriks,Ramon Hendriks,70,81,33,55,58,70,72,2026-08-12 11:55:15
266685,Luca,Jaquez,Luca Jaquez,69,64,42,52,62,68,71,2026-08-12 11:55:15
238379,Nikolas,Nartey,Nikolas Nartey,68,67,49,67,73,66,68,2026-08-12 11:55:15
258864,Stefan,Drljača,Stefan Drljača,66,68,62,55,71,31,64,2026-08-12 11:55:15
273667,Justin,Diehl,Justin Diehl,66,89,65,55,70,22,46,2026-08-12 11:55:15
75056,José María,Andrés Baixauli,José María Andrés Baixauli,63,58,39,61,57,62,63,2026-08-12 11:55:15
275436,Noah,Darvich,Noah Darvich,62,73,51,58,69,34,52,2026-08-12 11:55:15
76087,Mirza,Ćatović,Mirza Ćatović,60,58,46,55,59,58,63,2026-08-12 11:55:15
79286,Florian,Hellstern,Florian Hellstern,59,63,58,60,63,18,59,2026-08-12 11:55:15
250941,Derrick,Köhn,Derrick Köhn,75,87,69,71,77,68,71,2026-08-12 11:55:15
257771,Josip,Juranović,Josip Juranović,75,79,64,75,74,71,66,2026-08-12 11:55:15
193254,Christopher,Trimmel,Christopher Trimmel,75,67,65,74,68,74,79,2026-08-12 11:55:15
211999,Rani,Khedira,Rani Khedira,75,57,43,57,62,79,83,2026-08-12 11:55:15
265576,Leopold,Querfeld,Leopold Querfeld,75,46,44,58,53,76,78,2026-08-12 11:55:15
247028,Alex,Král,Alex Král,74,71,66,71,76,73,79,2026-08-12 11:55:15
247026,András,Schäfer,András Schäfer,74,71,62,69,76,65,70,2026-08-12 11:55:15
211879,Janik,Haberer,Janik Haberer,74,61,67,71,74,63,70,2026-08-12 11:55:15
268116,Tom,Rothe,Tom Rothe,74,61,50,70,68,71,76,2026-08-12 11:55:15
229286,Tim,Skarke,Tim Skarke,73,87,74,63,75,47,66,2026-08-12 11:55:15
225632,Oliver,Burke,Oliver Burke,73,93,70,64,67,41,74,2026-08-12 11:55:15
241941,Stanley,Nsoki,Stanley Nsoki,72,78,38,62,67,72,77,2026-08-12 11:55:15
262587,Marin,Ljubičić,Marin Ljubičić,71,72,71,58,72,24,74,2026-08-12 11:55:15
271659,Aljoscha,Kemlein,Aljoscha Kemlein,70,51,59,65,70,66,67,2026-08-12 11:55:15
257480,Matheo,Raab,Matheo Raab,70,70,69,67,70,25,70,2026-08-12 11:55:15
276372,Ilyas,Ansah,Ilyas Ansah,69,83,62,58,71,27,73,2026-08-12 11:55:15
252456,Carl,Klaus,Carl Klaus,67,67,69,66,70,29,65,2026-08-12 11:55:15
80165,Andrik,Markgraf,Andrik Markgraf,63,71,39,51,60,61,52,2026-08-12 11:55:15
276489,David,Preu,David Preu,62,68,55,59,66,33,42,2026-08-12 11:55:15
279203,Oluwaseun,Ogbemudia,Oluwaseun Ogbemudia,59,63,35,40,43,59,63,2026-08-12 11:55:15
190941,Lukáš,Hrádecký,Lukáš Hrádecký,81,83,79,64,83,40,81,2026-08-12 11:55:15
225663,Alexandr,Golovin,Alexandr Golovin,79,73,76,79,82,61,66,2026-08-12 11:55:15
275138,Lamine,Camara,Lamine Camara,77,79,66,78,77,71,69,2026-08-12 11:55:15
247463,Folarin,Balogun,Folarin Balogun,77,84,77,62,77,23,68,2026-08-12 11:55:15
244915,Mohammed,Salisu,Mohammed Salisu,76,59,36,50,54,77,80,2026-08-12 11:55:15
253004,Anssumane,Fati,Anssumane Fati,75,81,72,72,78,30,53,2026-08-12 11:55:15
272785,Christian,Mawissa,Christian Mawissa,75,79,31,57,64,75,74,2026-08-12 11:55:15
238227,Krépin,Diatta,Krépin Diatta,74,88,69,67,76,57,67,2026-08-12 11:55:15
273933,Kassoum,Ouattara,Kassoum Ouattara,72,77,44,65,69,66,68,2026-08-12 11:55:15
70893,Stanis,Idumbo,Stanis Idumbo,67,78,61,61,69,27,56,2026-08-12 11:55:15
274126,Paris,Brunner,Paris Brunner,66,67,67,54,68,27,59,2026-08-12 11:55:15
271661,Yann,Lienard,Yann Lienard,65,65,61,60,66,23,63,2026-08-12 11:55:15
279700,Mamadou,Coulibaly,Mamadou Coulibaly,64,59,53,61,64,59,54,2026-08-12 11:55:15
70458,Lucas,Michal,Lucas Michal,64,74,58,58,68,23,37,2026-08-12 11:55:15
75734,Aladji,Bamba,Aladji Bamba,63,60,53,59,59,59,66,2026-08-12 11:55:15
211093,Callum,McGregor,Callum McGregor,79,77,76,78,80,72,78,2026-08-12 11:55:15
228174,Cameron,Carter-Vickers,Cameron Carter-Vickers,79,78,33,59,72,77,84,2026-08-12 11:55:15
256107,Alistair,Johnston,Alistair Johnston,78,82,59,73,72,73,80,2026-08-12 11:55:15
226491,Kieran,Tierney,Kieran Tierney,77,76,60,75,76,75,73,2026-08-12 11:55:15
246991,Liam,Scales,Liam Scales,74,68,57,66,64,72,81,2026-08-12 11:55:15
235755,Auston,Trusty,Auston Trusty,74,78,47,56,60,72,83,2026-08-12 11:55:15
262525,Luke,McCowan,Luke McCowan,73,75,74,72,74,64,67,2026-08-12 11:55:15
200630,James,Forrest,James Forrest,72,77,69,69,73,49,53,2026-08-12 11:55:15
234072,Anthony,Ralston,Anthony Ralston,71,76,59,69,70,64,78,2026-08-12 11:55:15
258928,Viljami,Sinisalo,Viljami Sinisalo,69,71,67,69,73,27,67,2026-08-12 11:55:15
256383,Sebastian,Tounekti,Sebastian Tounekti,69,78,62,62,70,24,63,2026-08-12 11:55:15
75577,Jahmai,Simpson-Pusey,Jahmai Simpson-Pusey,68,67,28,49,60,68,69,2026-08-12 11:55:15
260951,Johnny,Kenny,Johnny Kenny,67,82,65,52,64,32,71,2026-08-12 11:55:15
263561,Dane,Murray,Dane Murray,67,65,33,55,60,68,60,2026-08-12 11:55:15
257237,Ross,Doohan,Ross Doohan,61,61,58,57,62,61,60,2026-08-12 11:55:15
268611,Joel,Ordoñez,Joel Ordoñez,75,74,26,54,56,74,79,2026-08-12 11:55:15
240683,Ludovit,Reis,Ludovit Reis,73,74,64,68,77,67,71,2026-08-12 11:55:15
262219,Björn,Meijer,Björn Meijer,73,68,62,69,67,71,79,2026-08-12 11:55:15
260404,Zaid,Romero,Zaid Romero,72,72,30,51,63,70,86,2026-08-12 11:55:15
275051,Romeo,Vermant,Romeo Vermant,71,80,71,57,69,19,67,2026-08-12 11:55:15
259586,Hugo,Siquet,Hugo Siquet,70,75,61,73,69,64,68,2026-08-12 11:55:15
275050,Kyriani,Sabbe,Kyriani Sabbe,70,75,56,69,70,63,69,2026-08-12 11:55:15
277426,Carlos Roberto,Forbs Borges,Carlos Roberto Forbs Borges,70,90,67,62,70,36,52,2026-08-12 11:55:15
271917,Jorne,Spileers,Jorne Spileers,69,72,31,58,58,69,73,2026-08-12 11:55:15
266895,Nicolò,Tresoldi,Nicolò Tresoldi,69,78,65,50,68,22,68,2026-08-12 11:55:15
222263,Nordin,Jackers,Nordin Jackers,68,67,67,64,69,43,66,2026-08-12 11:55:15
268618,Lynnt,Audoor,Lynnt Audoor,66,65,54,66,71,59,66,2026-08-12 11:55:15
276256,Mamadou,Diakhon,Mamadou Diakhon,66,78,60,59,70,32,61,2026-08-12 11:55:15
260577,Cisse,Sandra,Cisse Sandra,65,71,62,64,68,55,67,2026-08-12 11:55:15
77170,Shandre,Campbell,Shandre Campbell,65,80,59,57,71,22,51,2026-08-12 11:55:15
278499,Alejandro,Granados Torres,Alejandro Granados Torres,64,68,52,68,67,49,54,2026-08-12 11:55:15
75452,Kaye,Furo,Kaye Furo,63,72,61,52,59,29,68,2026-08-12 11:55:15
258555,Dani,van den Heuvel,Dani van den Heuvel,60,61,58,61,61,20,57,2026-08-12 11:55:15
70975,Bi Abdoul Kader,Yameogo,Bi Abdoul Kader Yameogo,60,65,26,39,40,62,62,2026-08-12 11:55:15
266097,Geny,Cipriano Catamo,Geny Cipriano Catamo,78,91,74,69,82,64,59,2026-08-12 11:55:15
245158,Luis Javier,Suárez,Luis Javier Suárez,77,83,77,66,75,38,78,2026-08-12 11:55:15
260813,Giorgi,Kochorashvili,Giorgi Kochorashvili,74,72,71,72,75,68,75,2026-08-12 11:55:15
266253,Iván,Fresneda Corraliza,Iván Fresneda Corraliza,74,79,51,60,74,72,70,2026-08-12 11:55:15
240020,Ricardo Luís,Chaby Mangas,Ricardo Luís Chaby Mangas,72,77,63,65,73,64,74,2026-08-12 11:55:15
237704,João Manuel,Neves Virgínia,João Manuel Neves Virgínia,71,73,72,66,73,52,67,2026-08-12 11:55:15
75150,João Pedro,Simões,João Pedro Simões,69,71,60,68,70,60,65,2026-08-12 11:55:15
270865,Diego,Calai Silva,Diego Calai Silva,68,68,65,66,70,22,70,2026-08-12 11:55:15
268837,Rodrigo Duarte,Ribeiro,Rodrigo Duarte Ribeiro,68,71,66,58,71,22,59,2026-08-12 11:55:15
79270,Alisson,de Almeida Santos,Alisson de Almeida Santos,66,83,58,60,72,31,56,2026-08-12 11:55:15
279703,Francisco Diogo,Pereira Silva,Francisco Diogo Pereira Silva,64,64,59,64,65,42,65,2026-08-12 11:55:15
215333,Duván,Zapata,Duván Zapata,82,74,81,64,77,35,82,2026-08-12 11:55:15
241095,Nikola,Vlašić,Nikola Vlašić,79,74,76,76,81,57,70,2026-08-12 11:55:15
226093,Ché,Adams,Ché Adams,77,82,80,64,77,43,72,2026-08-12 11:55:15
211147,Valentino,Lazaro,Valentino Lazaro,76,71,67,76,76,71,65,2026-08-12 11:55:15
265650,Saúl Basilio,Coco Bassey Oubiña,Saúl Basilio Coco Bassey Oubiña,76,85,56,58,61,77,79,2026-08-12 11:55:15
219145,Guillermo,Maripán,Guillermo Maripán,76,33,42,58,53,78,78,2026-08-12 11:55:15
213242,Adrien,Tameze,Adrien Tameze,74,75,65,66,76,74,71,2026-08-12 11:55:15
264699,Kristjan,Asllani,Kristjan Asllani,74,65,61,74,74,70,64,2026-08-12 11:55:15
258782,Ardian,Ismajli,Ardian Ismajli,74,67,30,49,62,78,70,2026-08-12 11:55:15
278013,Saba,Sazonov,Saba Sazonov,73,60,40,58,61,73,70,2026-08-12 11:55:15
255150,Niels,Nkounkou,Niels Nkounkou,72,83,49,69,74,65,71,2026-08-12 11:55:15
248474,Tino,Anjorin,Tino Anjorin,68,75,68,67,73,56,69,2026-08-12 11:55:15
235740,Alberto,Paleari,Alberto Paleari,68,67,66,66,68,32,71,2026-08-12 11:55:15
273932,Gvidas,Gineitis,Gvidas Gineitis,68,53,58,69,66,59,65,2026-08-12 11:55:15
70480,Alieu,Njie,Alieu Njie,65,77,65,55,71,24,54,2026-08-12 11:55:15
253688,Mihai,Popa,Mihai Popa,63,63,62,60,65,41,59,2026-08-12 11:55:15
266257,Emirhan,İlkhan,Emirhan İlkhan,63,66,58,63,70,50,43,2026-08-12 11:55:15
273936,Ali Bina,Dembélé,Ali Bina Dembélé,62,67,42,55,61,60,60,2026-08-12 11:55:15
76027,Sergiu,Perciun,Sergiu Perciun,59,68,49,57,61,47,51,2026-08-12 11:55:15
75443,Tommaso,Gabellini,Tommaso Gabellini,56,57,57,48,56,20,50,2026-08-12 11:55:15
242238,Oumar,Solet,Oumar Solet,78,79,43,62,68,77,85,2026-08-12 11:55:15
243249,Jurgen,Ekkelenkamp,Jurgen Ekkelenkamp,74,70,69,73,73,67,75,2026-08-12 11:55:15
268656,Alessandro,Zanoli,Alessandro Zanoli,72,77,54,65,69,69,68,2026-08-12 11:55:15
231743,Keinan,Davis,Keinan Davis,72,64,71,56,72,40,76,2026-08-12 11:55:15
190324,Christian,Kabasele,Christian Kabasele,72,52,50,51,58,73,75,2026-08-12 11:55:15
275522,Lennon,Miller,Lennon Miller,71,73,64,71,68,62,67,2026-08-12 11:55:15
258615,Oier,Zarraga Egaña,Oier Zarraga Egaña,71,69,61,71,74,63,60,2026-08-12 11:55:15
266803,Răzvan,Sava,Răzvan Sava,71,71,70,65,74,25,71,2026-08-12 11:55:15
259634,Jordan,Zemura,Jordan Zemura,70,73,59,66,71,64,58,2026-08-12 11:55:15
76411,Idrissa,Gueye,Idrissa Gueye,70,67,68,49,68,24,65,2026-08-12 11:55:15
272783,Arthur,Atta,Arthur Atta,69,72,59,66,71,62,69,2026-08-12 11:55:15
274270,Rui Manuel,Muati Modesto,Rui Manuel Muati Modesto,69,85,58,63,68,60,59,2026-08-12 11:55:15
70252,Saba,Goglichidze,Saba Goglichidze,69,54,25,44,48,72,66,2026-08-12 11:55:15
271475,Nicolò,Bertola,Nicolò Bertola,68,58,32,45,47,67,75,2026-08-12 11:55:15
265194,Iker,Bravo Solanilla,Iker Bravo Solanilla,67,67,67,59,72,26,53,2026-08-12 11:55:15
162297,Daniele,Padelli,Daniele Padelli,65,62,65,56,62,45,70,2026-08-12 11:55:15
72324,Matteo,Palma,Matteo Palma,58,52,28,40,39,59,57,2026-08-12 11:55:15
266069,Gerard,Yepes Laut,Gerard Yepes Laut,71,63,55,67,71,68,55,2026-08-12 11:55:15
220720,Andrea,Fulignati,Andrea Fulignati,70,69,67,71,70,48,72,2026-08-12 11:55:15
251762,Salvatore,Elia,Salvatore Elia,69,81,67,62,70,62,63,2026-08-12 11:55:15
230858,Samuele,Perisan,Samuele Perisan,69,68,64,67,74,46,67,2026-08-12 11:55:15
257164,Andrea,Ghion,Andrea Ghion,69,62,55,68,71,65,65,2026-08-12 11:55:15
262480,Rareș,Ilie,Rareș Ilie,69,78,63,65,71,41,63,2026-08-12 11:55:15
268762,Marco,Curto,Marco Curto,69,63,39,47,51,68,77,2026-08-12 11:55:15
225117,Nicolas,Haas,Nicolas Haas,68,75,61,68,70,63,62,2026-08-12 11:55:15
258946,Matteo,Lovato,Matteo Lovato,68,66,30,49,54,70,72,2026-08-12 11:55:15
238873,Pietro,Pellegri,Pietro Pellegri,68,56,68,54,68,21,61,2026-08-12 11:55:15
234358,Joseph,Ceesay,Joseph Ceesay,67,89,54,58,65,58,71,2026-08-12 11:55:15
271922,Duccio,Degli Innocenti,Duccio Degli Innocenti,67,71,55,66,68,63,65,2026-08-12 11:55:15
270507,Luca,Belardinelli,Luca Belardinelli,66,68,56,63,63,63,69,2026-08-12 11:55:15
270614,Marco,Nasti,Marco Nasti,66,56,68,53,69,25,51,2026-08-12 11:55:15
73296,Nosa Edward,Obaretin,Nosa Edward Obaretin,66,59,32,45,48,65,70,2026-08-12 11:55:15
277515,Stiven,Shpendi,Stiven Shpendi,65,62,67,51,67,22,55,2026-08-12 11:55:15
271921,Gabriele,Guarino,Gabriele Guarino,65,53,28,43,43,67,70,2026-08-12 11:55:15
74150,Lorenzo,Ignacchiti,Lorenzo Ignacchiti,64,63,60,59,65,60,59,2026-08-12 11:55:15
270485,Franco,Carboni,Franco Carboni,63,62,40,55,57,61,65,2026-08-12 11:55:15
76025,Thomas,Campaniello,Thomas Campaniello,56,56,56,44,56,19,45,2026-08-12 11:55:15
224970,Jean-Luc,Dompé,Jean-Luc Dompé,75,77,72,73,80,38,56,2026-08-12 11:55:15
246885,Nicolás,Capaldo,Nicolás Capaldo,73,76,69,69,73,69,77,2026-08-12 11:55:15
277823,Daniel,Peretz,Daniel Peretz,73,74,75,73,77,35,66,2026-08-12 11:55:15
256854,Warmed,Omari,Warmed Omari,73,60,34,58,62,73,73,2026-08-12 11:55:15
236533,Robert,Glatzel,Robert Glatzel,73,56,73,49,66,30,75,2026-08-12 11:55:15
276119,Nicolai,Remberg,Nicolai Remberg,72,64,59,65,71,74,85,2026-08-12 11:55:15
269962,Daniel,Elfadli,Daniel Elfadli,72,65,52,59,61,73,78,2026-08-12 11:55:15
275192,Luka,Vušković,Luka Vušković,72,58,59,57,58,70,77,2026-08-12 11:55:15
251961,Rayan,Philippe,Rayan Philippe,72,90,69,56,73,22,66,2026-08-12 11:55:15
212321,Jonas,Meffert,Jonas Meffert,72,51,48,64,66,70,75,2026-08-12 11:55:15
255036,Ransford-Yeboah,Königsdörffer,Ransford-Yeboah Königsdörffer,71,81,69,64,74,42,64,2026-08-12 11:55:15
263056,Emir,Sahiti,Emir Sahiti,71,75,68,66,73,41,64,2026-08-12 11:55:15
274722,Giorgi,Gocholeishvili,Giorgi Gocholeishvili,70,85,54,63,69,61,72,2026-08-12 11:55:15
234640,Bakery,Jatta,Bakery Jatta,69,79,67,66,67,46,74,2026-08-12 11:55:15
231108,Silvan,Hefti,Silvan Hefti,69,70,49,63,65,67,72,2026-08-12 11:55:15
243904,Immanuel,Pherai,Immanuel Pherai,69,81,58,65,73,38,50,2026-08-12 11:55:15
246666,Noah,Katterbach,Noah Katterbach,68,69,41,58,72,66,55,2026-08-12 11:55:15
262869,Guilherme Magro,Pires Ramos,Guilherme Magro Pires Ramos,68,60,33,46,50,67,74,2026-08-12 11:55:15
213134,Levin,Öztunalı,Levin Öztunalı,67,74,64,65,68,48,66,2026-08-12 11:55:15
262045,William,Mikelbrencis,William Mikelbrencis,67,78,38,59,63,62,59,2026-08-12 11:55:15
74102,Fabio,Baldé,Fabio Baldé,65,83,56,58,67,32,59,2026-08-12 11:55:15
71611,Aboubaka,Soumahoro,Aboubaka Soumahoro,64,63,25,52,57,62,66,2026-08-12 11:55:15
72319,Alexander,Røssing-Lelesiit,Alexander Røssing-Lelesiit,60,74,52,52,64,23,38,2026-08-12 11:55:15
279101,Bilal,Yalçınkaya,Bilal Yalçınkaya,59,69,55,55,63,32,48,2026-08-12 11:55:15
77589,Fernando,Dickes,Fernando Dickes,57,60,56,55,59,34,52,2026-08-12 11:55:15
73554,Hannes,Hermann,Hannes Hermann,56,56,57,57,60,24,58,2026-08-12 11:55:15
262956,Nikola,Vasilj,Nikola Vasilj,77,77,72,65,79,34,77,2026-08-12 11:55:15
211378,Jackson,Irvine,Jackson Irvine,75,67,68,71,70,72,80,2026-08-12 11:55:15
230855,Hauke,Wahl,Hauke Wahl,74,54,32,56,64,76,76,2026-08-12 11:55:15
242946,Dapo,Afolayan,Dapo Afolayan,72,79,71,66,74,44,69,2026-08-12 11:55:15
269264,Martijn,Kaars,Martijn Kaars,71,82,71,65,70,35,71,2026-08-12 11:55:15
242214,James,Sands,James Sands,71,49,50,61,66,69,72,2026-08-12 11:55:15
252317,David,Nemeth,David Nemeth,71,58,29,47,51,71,80,2026-08-12 11:55:15
226506,Karol,Mets,Karol Mets,70,65,48,57,59,69,79,2026-08-12 11:55:15
240648,Connor,Metcalfe,Connor Metcalfe,69,72,60,66,70,62,75,2026-08-12 11:55:15
237884,Lars,Ritzka,Lars Ritzka,69,75,48,62,65,64,67,2026-08-12 11:55:15
258626,Danel,Sinani,Danel Sinani,69,61,67,69,71,41,65,2026-08-12 11:55:15
261766,Andréas,Hountondji,Andréas Hountondji,69,75,67,58,72,21,66,2026-08-12 11:55:15
276610,Louis,Oppie,Louis Oppie,68,77,59,62,61,62,78,2026-08-12 11:55:15
211362,Adam,Dźwigała,Adam Dźwigała,68,68,44,54,56,66,74,2026-08-12 11:55:15
251433,Ben,Voll,Ben Voll,67,68,64,65,70,24,66,2026-08-12 11:55:15
254482,Ricky-Jade,Jones,Ricky-Jade Jones,65,93,62,56,65,28,67,2026-08-12 11:55:15
259993,Erik,Ahlstrand,Erik Ahlstrand,65,72,56,59,65,36,56,2026-08-12 11:55:15
76228,Abdoulie,Ceesay,Abdoulie Ceesay,65,74,67,43,61,26,61,2026-08-12 11:55:15
276964,Jannik,Robatsch,Jannik Robatsch,65,67,31,49,50,65,65,2026-08-12 11:55:15
73119,Simon,Spari,Simon Spari,61,61,58,61,64,24,59,2026-08-12 11:55:15
75476,Marwin,Schmitz,Marwin Schmitz,59,61,34,54,57,57,54,2026-08-12 11:55:15
208787,Adrien,Thomasson,Adrien Thomasson,77,58,73,76,77,65,72,2026-08-12 11:55:15
221284,Jonathan,Gradit,Jonathan Gradit,77,66,29,63,69,77,79,2026-08-12 11:55:15
220837,Deiver,Machado,Deiver Machado,76,84,69,71,76,71,76,2026-08-12 11:55:15
204970,Florian,Thauvin,Florian Thauvin,76,71,77,79,80,45,65,2026-08-12 11:55:15
223597,Ruben,Aguilar,Ruben Aguilar,76,67,53,70,74,73,75,2026-08-12 11:55:15
227232,Florian,Sotoca,Florian Sotoca,75,64,74,75,71,50,79,2026-08-12 11:55:15
246688,Saud,Abdulhamid,Saud Abdulhamid,75,86,46,66,71,69,70,2026-08-12 11:55:15
259816,Abdallah,Sima,Abdallah Sima,74,87,74,66,73,41,72,2026-08-12 11:55:15
229236,Matthieu,Udol,Matthieu Udol,74,70,52,65,72,74,74,2026-08-12 11:55:15
212613,Wesley,Saïd,Wesley Saïd,74,73,75,67,78,30,58,2026-08-12 11:55:15
257020,Morgan,Guilavogui,Morgan Guilavogui,73,74,71,66,71,39,72,2026-08-12 11:55:15
235454,Malang,Sarr,Malang Sarr,73,52,45,65,64,73,70,2026-08-12 11:55:15
258601,Mamadou,Sangaré,Mamadou Sangaré,72,82,64,68,74,68,69,2026-08-12 11:55:15
259027,Jhoanner,Chávez,Jhoanner Chávez,72,85,60,66,72,66,67,2026-08-12 11:55:15
233866,Odsonne,Edouard,Odsonne Edouard,72,66,73,65,71,45,67,2026-08-12 11:55:15
271918,Robin,Risser,Robin Risser,71,71,72,64,71,39,67,2026-08-12 11:55:15
270997,Samson,Baidoo,Samson Baidoo,70,70,26,50,60,69,73,2026-08-12 11:55:15
176994,Régis,Gurtner,Régis Gurtner,69,65,66,70,66,42,70,2026-08-12 11:55:15
70005,Anthony,Bermont,Anthony Bermont,68,74,54,63,69,50,58,2026-08-12 11:55:15
75320,Ismaëlo,Ganiou,Ismaëlo Ganiou,66,71,54,54,61,62,76,2026-08-12 11:55:15
277935,Fodé,Sylla,Fodé Sylla,65,60,57,62,63,61,67,2026-08-12 11:55:15
77105,Andrija,Bulatović,Andrija Bulatović,64,63,54,63,61,62,58,2026-08-12 11:55:15
77633,Rayan,Fofana,Rayan Fofana,64,74,63,51,65,25,55,2026-08-12 11:55:15
75319,Kyllian,Antonio,Kyllian Antonio,64,63,37,52,54,64,62,2026-08-12 11:55:15
77056,Nidal,Čelik,Nidal Čelik,64,60,35,49,50,62,71,2026-08-12 11:55:15
191740,Ander,Herrera Agüera,Ander Herrera Agüera,78,59,71,76,77,77,74,2026-08-12 11:55:15
242971,Carlos,Palacios,Carlos Palacios,76,83,71,73,76,27,68,2026-08-12 11:55:15
204539,Luis,Advíncula,Luis Advíncula,75,92,69,70,74,68,86,2026-08-12 11:55:15
241607,Tomás,Belmonte,Tomás Belmonte,74,68,65,66,71,71,81,2026-08-12 11:55:15
173373,Sergio,Romero,Sergio Romero,74,76,71,70,77,46,72,2026-08-12 11:55:15
252238,Alan,Velasco,Alan Velasco,74,80,69,71,77,52,63,2026-08-12 11:55:15
261097,Ayrton,Costa,Ayrton Costa,74,72,46,63,65,74,75,2026-08-12 11:55:15
260601,Exequiel,Zeballos,Exequiel Zeballos,74,88,64,66,79,30,51,2026-08-12 11:55:15
215228,Cristian,Lema,Cristian Lema,74,31,53,58,41,74,83,2026-08-12 11:55:15
214040,Frank,Fabra,Frank Fabra,73,78,68,74,74,67,75,2026-08-12 11:55:15
219841,Nicolás,Figal,Nicolás Figal,73,70,44,62,68,72,79,2026-08-12 11:55:15
261161,Milton,Giménez,Milton Giménez,73,69,75,51,64,28,81,2026-08-12 11:55:15
243684,Williams,Alarcón,Williams Alarcón,71,69,63,70,71,67,76,2026-08-12 11:55:15
215202,Lucas,Janson,Lucas Janson,71,84,69,64,74,40,65,2026-08-12 11:55:15
247368,Juan,Barinaga,Juan Barinaga,71,71,48,64,65,68,71,2026-08-12 11:55:15
262083,Agustín,Martegani,Agustín Martegani,70,70,67,71,72,58,63,2026-08-12 11:55:15
274947,Marco,Pellegrino,Marco Pellegrino,70,63,39,52,56,70,72,2026-08-12 11:55:15
261171,Ignacio,Miramón,Ignacio Miramón,69,66,57,62,68,66,72,2026-08-12 11:55:15
178566,Javier,García,Javier García,69,71,65,70,69,36,68,2026-08-12 11:55:15
271512,Brian,Aguirre,Brian Aguirre,69,73,61,63,71,32,59,2026-08-12 11:55:15
268619,Leandro,Brey,Leandro Brey,69,67,67,55,70,29,70,2026-08-12 11:55:15
272723,Lautaro,Di Lollo,Lautaro Di Lollo,66,63,30,37,43,65,79,2026-08-12 11:55:15
72006,Milton,Delgado,Milton Delgado,65,67,35,52,58,66,62,2026-08-12 11:55:15
76821,Camilo,Rey Domenech,Camilo Rey Domenech,64,65,39,56,59,63,64,2026-08-12 11:55:15
73683,Dylan,Gorosito,Dylan Gorosito,59,58,30,40,57,57,45,2026-08-12 11:55:15
74777,Mateo,Mendía,Mateo Mendía,58,50,30,34,39,61,63,2026-08-12 11:55:15
272951,Kevin,Castaño,Kevin Castaño,77,76,68,76,76,72,75,2026-08-12 11:55:15
210513,Juan Fernando,Quintero,Juan Fernando Quintero,77,62,76,79,81,41,54,2026-08-12 11:55:15
214436,Paulo,Díaz,Paulo Díaz,76,73,57,71,71,75,79,2026-08-12 11:55:15
219862,Miguel,Borja,Miguel Borja,76,76,76,68,71,41,83,2026-08-12 11:55:15
245138,Giuliano,Galoppo,Giuliano Galoppo,74,73,75,72,74,70,73,2026-08-12 11:55:15
215071,Milton,Casco,Milton Casco,74,75,67,73,77,69,74,2026-08-12 11:55:15
215998,Ignacio,Fernández,Ignacio Fernández,74,68,73,76,75,66,64,2026-08-12 11:55:15
196432,Enzo,Pérez,Enzo Pérez,74,56,65,73,73,71,72,2026-08-12 11:55:15
226377,Gonzalo,Martínez,Gonzalo Martínez,74,72,72,73,79,36,50,2026-08-12 11:55:15
278020,Matías,Galarza,Matías Galarza,73,63,73,70,76,65,58,2026-08-12 11:55:15
72745,Lautaro,Rivero,Lautaro Rivero,73,59,46,65,64,74,70,2026-08-12 11:55:15
241930,Federico,Gattoni,Federico Gattoni,72,71,60,60,64,72,72,2026-08-12 11:55:15
279934,Ian,Subiabre,Ian Subiabre,69,85,65,58,75,32,60,2026-08-12 11:55:15
74835,Santiago,Lencina,Santiago Lencina,69,75,63,65,72,34,46,2026-08-12 11:55:15
279165,Agustín,Ruberto,Agustín Ruberto,68,70,68,58,67,35,64,2026-08-12 11:55:15
77727,Giorgio,Costantini,Giorgio Costantini,66,68,57,63,68,61,58,2026-08-12 11:55:15
79389,Bautista,Dadín,Bautista Dadín,65,71,66,61,68,37,62,2026-08-12 11:55:15
79821,Juan Cruz,Meza,Juan Cruz Meza,64,67,57,61,65,61,66,2026-08-12 11:55:15
77151,Agustín,de la Cuesta,Agustín de la Cuesta,64,56,60,61,63,61,58,2026-08-12 11:55:15
279168,Santiago,Beltrán,Santiago Beltrán,63,64,59,60,65,44,62,2026-08-12 11:55:15
279166,Ulises,Giménez,Ulises Giménez,63,80,31,52,60,61,66,2026-08-12 11:55:15
257188,Erik,Jorgens de Menezes,Erik Jorgens de Menezes,73,85,51,69,74,65,74,2026-08-12 11:55:15
263163,Kouame,Autonne,Kouame Autonne,72,72,28,52,51,72,80,2026-08-12 11:55:15
246107,Matías,Palacios,Matías Palacios,71,68,64,73,72,48,49,2026-08-12 11:55:15
247072,Khalid,Eissa,Khalid Eissa,70,71,67,59,75,49,68,2026-08-12 11:55:15
247060,Yahia,Nader,Yahia Nader,70,59,49,60,61,67,77,2026-08-12 11:55:15
