player_id,pac,sho,pas,dri,def,phy,overall,n_sources,last_updated,has_eo
1125,,,,,,,,2,2026-08-12 10:09:50,0
1126,,,,,,,,2,2026-08-12 10:09:50,0
1127,,,,,,,,2,2026-08-12 10:09:50,0
1128,71,70,74,76,69,71,75,6,2026-08-12 11:57:28,1
1129,,,,,,,,2,2026-08-12 10:09:50,0
1130,,,,,,,,2,2026-08-12 10:09:50,0
1131,,,,,,,,2,2026-08-12 10:09:50,0
1132,,,,,,,,2,2026-08-12 10:09:50,0
1133,,,,,,,,2,2026-08-12 10:09:50,0
1134,,,,,,,,2,2026-08-12 10:09:50,0
1135,,,,,,,,2,2026-08-12 10:09:50,0
1136,,,,,,,,2,2026-08-12 10:09:50,0
1137,,,,,,,,1,2026-08-12 10:09:23,0
1138,60,63,53,62,27,69,65,6,2026-08-12 11:57:28,1
1139,82,61,64,70,75,74,73,6,2026-08-12 11:57:28,1
1140,,,,,,,,1,2026-08-12 10:09:23,0
1141,,,,,,,,2,2026-08-12 10:09:50,0
1142,,,,,,,,2,2026-08-12 10:09:50,0
1143,78,72,65,79,65,75,76,6,2026-08-12 11:57:28,1
1144,,,,,,,,1,2026-08-12 10:09:23,0
1145,72,39,50,60,69,76,70,5,2026-08-12 11:57:28,1
1146,,,,,,,,1,2026-08-12 10:09:23,0
1147,,,,,,,,1,2026-08-12 10:09:23,0
1148,,,,,,,,1,2026-08-12 10:09:23,0
1149,,,,,,,,1,2026-08-12 10:09:23,0
1150,,,,,,,,2,2026-08-12 10:10:24,0
1151,,,,,,,,1,2026-08-12 10:09:23,0
1152,,,,,,,,1,2026-08-12 10:09:23,0
1153,80,71,61,74,34,65,72,5,2026-08-12 11:57:28,1
1154,59,76,65,72,37,64,73,4,2026-08-12 11:57:28,1
1155,84,69,71,76,71,76,76,5,2026-08-12 11:57:28,1
1156,,,,,,,,1,2026-08-12 10:09:23,0
1157,,,,,,,,1,2026-08-12 10:09:23,0
1158,,,,,,,,1,2026-08-12 10:09:23,0
1159,,,,,,,,1,2026-08-12 10:09:23,0
1160,70,74,58,67,37,78,73,5,2026-08-12 11:57:28,1
1161,,,,,,,,1,2026-08-12 10:09:23,0
1162,,,,,,,,1,2026-08-12 10:09:23,0
1169,,,,,,,,1,2026-08-12 10:09:23,0
1171,,,,,,,,1,2026-08-12 10:09:23,0
1176,,,,,,,,1,2026-08-12 10:09:23,0
1179,,,,,,,,1,2026-08-12 10:09:23,0
1192,,,,,,,,1,2026-08-12 10:09:24,0
1198,,,,,,,,1,2026-08-12 10:09:24,0
1199,,,,,,,,1,2026-08-12 10:09:24,0
1202,,,,,,,,3,2026-08-12 10:10:02,0
1203,,,,,,,,3,2026-08-12 10:10:02,0
1204,,,,,,,,3,2026-08-12 10:10:02,0
1205,,,,,,,,3,2026-08-12 10:10:02,0
1206,,,,,,,,3,2026-08-12 10:10:02,0
1207,,,,,,,,3,2026-08-12 10:10:02,0
1208,,,,,,,,3,2026-08-12 10:10:02,0
1209,,,,,,,,3,2026-08-12 10:10:02,0
1210,71,69,71,71,55,70,73,6,2026-08-12 11:57:28,1
1211,70,64,55,65,29,68,65,7,2026-08-12 11:57:28,1
1212,,,,,,,,3,2026-08-12 10:10:02,0
1213,,,,,,,,2,2026-08-12 10:09:36,0
1214,,,,,,,,3,2026-08-12 10:10:02,0
1215,82,59,63,67,62,72,70,7,2026-08-12 11:57:28,1
1216,,,,,,,,2,2026-08-12 10:09:36,0
1217,,,,,,,,3,2026-08-12 10:10:02,0
1218,74,59,69,72,73,79,75,6,2026-08-12 11:57:28,1
1219,,,,,,,,2,2026-08-12 10:10:02,0
1220,,,,,,,,3,2026-08-12 10:10:02,0
1221,,,,,,,,3,2026-08-12 10:10:02,0
1225,,,,,,,,2,2026-08-12 10:09:40,0
1231,,,,,,,,2,2026-08-12 10:09:40,0
1232,,,,,,,,2,2026-08-12 10:09:40,0
1239,82,78,77,84,31,81,81,4,2026-08-12 11:55:19,1
1240,79,76,84,82,65,68,84,4,2026-08-12 11:55:19,1
1247,77,67,75,81,57,69,78,5,2026-08-12 11:57:28,1
1248,55,64,73,76,79,83,80,6,2026-08-12 11:57:28,1
1262,,,,,,,,4,2026-08-12 10:10:27,0
1263,46,44,58,53,76,78,75,9,2026-08-12 11:57:28,1
1264,,,,,,,,4,2026-08-12 10:10:27,0
1265,63,42,59,65,78,83,78,9,2026-08-12 11:57:28,1
1266,51,59,65,70,66,67,70,9,2026-08-12 11:57:28,1
1267,71,62,69,76,65,70,74,9,2026-08-12 11:57:28,1
1268,57,43,57,62,79,83,75,9,2026-08-12 11:57:28,1
1269,87,69,71,77,68,71,75,9,2026-08-12 11:57:28,1
1270,61,67,71,74,63,70,74,9,2026-08-12 11:57:28,1
1271,83,62,58,71,27,73,69,9,2026-08-12 11:57:28,1
1272,71,70,51,65,30,77,72,9,2026-08-12 11:57:28,1
1273,87,74,63,75,47,66,73,8,2026-08-12 11:57:28,1
1274,71,66,71,76,73,79,74,9,2026-08-12 11:57:28,1
1275,93,70,64,67,41,74,73,9,2026-08-12 11:57:28,1
1276,68,55,59,66,33,42,62,8,2026-08-12 11:57:28,1
1277,78,64,66,73,52,59,70,9,2026-08-12 11:57:28,1
1278,67,65,74,68,74,79,75,9,2026-08-12 11:57:28,1
1279,,,,,,,,2,2026-08-12 10:09:49,0
1280,,,,,,,,4,2026-08-12 10:10:27,0
1281,70,69,67,70,25,70,70,9,2026-08-12 11:57:28,1
1282,67,63,61,71,19,66,67,3,2026-08-12 10:40:36,1
1283,75,44,64,69,79,77,77,7,2026-08-12 11:57:28,1
1284,79,50,62,66,74,78,75,2,2026-08-12 10:40:36,1
1285,64,63,69,71,66,73,71,3,2026-08-12 10:40:36,1
1286,75,54,73,72,69,70,74,7,2026-08-12 11:57:28,1
1287,68,62,72,67,74,78,76,7,2026-08-12 11:57:28,1
1288,74,75,79,79,69,76,78,3,2026-08-12 10:40:36,1
1289,63,73,74,77,75,79,78,7,2026-08-12 11:57:28,1
1290,60,67,51,62,30,76,68,3,2026-08-12 10:40:36,1
1291,77,67,78,83,56,58,78,7,2026-08-12 11:57:28,1
1292,79,75,69,76,36,68,75,7,2026-08-12 11:57:28,1
1293,54,33,35,36,57,58,56,2,2026-08-12 10:40:36,1
1294,,,,,,,,1,2026-08-12 10:09:26,0
1295,72,71,69,76,35,73,73,3,2026-08-12 10:40:36,1
1296,,,,,,,,2,2026-08-12 10:09:56,0
1297,67,60,48,57,26,62,61,2,2026-08-12 10:40:36,1
1298,,,,,,,,2,2026-08-12 10:09:56,0
1299,73,69,71,79,57,59,73,3,2026-08-12 10:40:36,1
1300,88,74,63,73,30,60,73,3,2026-08-12 10:40:36,1
1301,86,54,59,74,66,66,71,7,2026-08-12 11:57:28,1
1325,,,,,,,,3,2026-08-12 10:10:29,0
1326,,,,,,,,3,2026-08-12 10:10:29,0
1327,73,39,56,62,74,75,74,6,2026-08-12 11:57:28,1
1328,,,,,,,,3,2026-08-12 10:10:24,0
1329,,,,,,,,3,2026-08-12 10:10:29,0
1330,72,78,74,78,72,75,78,7,2026-08-12 11:57:28,1
1331,66,72,74,73,70,72,75,7,2026-08-12 11:57:28,1
1332,58,72,76,77,77,74,81,7,2026-08-12 11:57:28,1
1333,79,75,62,75,40,68,76,8,2026-08-12 11:57:28,1
1334,,,,,,,,3,2026-08-12 10:10:29,0
1335,75,75,77,80,54,67,77,7,2026-08-12 11:57:28,1
1336,,,,,,,,3,2026-08-12 10:10:29,0
1337,,,,,,,,3,2026-08-12 10:10:29,0
1338,79,81,79,83,49,67,82,8,2026-08-12 11:57:28,1
1339,,,,,,,,3,2026-08-12 10:10:29,0
1340,77,68,72,66,69,73,73,6,2026-08-12 11:57:28,1
1341,75,69,70,71,70,80,74,7,2026-08-12 11:57:28,1
1342,73,77,72,74,43,75,76,7,2026-08-12 11:57:28,1
1343,,,,,,,,2,2026-08-12 10:09:55,0
1344,74,76,70,75,74,74,74,8,2026-08-12 11:57:28,1
1345,77,69,68,74,68,74,74,8,2026-08-12 11:57:28,1
1346,73,46,61,66,73,79,73,7,2026-08-12 11:57:28,1
1347,79,74,72,81,53,76,78,6,2026-08-12 11:57:28,1
1348,69,53,60,57,75,86,75,7,2026-08-12 11:57:28,1
1349,,,,,,,,2,2026-08-12 10:09:48,0
1350,,,,,,,,2,2026-08-12 10:09:48,0
1351,80,65,73,73,61,64,72,6,2026-08-12 11:57:28,1
1352,,,,,,,,1,2026-08-12 10:09:28,0
1353,,,,,,,,2,2026-08-12 10:09:48,0
1354,,,,,,,,2,2026-08-12 10:09:48,0
1355,,,,,,,,1,2026-08-12 10:09:28,0
1356,,,,,,,,2,2026-08-12 10:09:48,0
1357,,,,,,,,2,2026-08-12 10:09:48,0
1358,85,72,57,68,29,78,73,5,2026-08-12 11:57:28,1
1359,75,52,59,58,65,75,68,6,2026-08-12 11:57:28,1
1360,92,70,67,73,39,69,71,7,2026-08-12 11:57:28,1
1361,,,,,,,,1,2026-08-12 10:09:28,0
1362,,,,,,,,2,2026-08-12 10:09:48,0
1363,,,,,,,,1,2026-08-12 10:09:28,0
1364,,,,,,,,2,2026-08-12 10:09:48,0
1365,,,,,,,,2,2026-08-12 10:09:48,0
1366,,,,,,,,1,2026-08-12 10:09:28,0
1367,,,,,,,,2,2026-08-12 10:09:48,0
1368,,,,,,,,2,2026-08-12 10:09:48,0
1369,,,,,,,,1,2026-08-12 10:09:28,0
1370,61,43,60,66,75,77,75,5,2026-08-12 11:57:28,1
1371,56,35,54,60,70,71,69,5,2026-08-12 11:57:28,1
1372,,,,,,,,1,2026-08-12 10:09:28,0
1373,,,,,,,,1,2026-08-12 10:09:28,0
1374,,,,,,,,1,2026-08-12 10:09:28,0
1375,,,,,,,,1,2026-08-12 10:09:28,0
1376,,,,,,,,1,2026-08-12 10:09:28,0
1377,76,79,62,73,18,62,74,5,2026-08-12 11:57:28,1
1378,85,70,60,72,32,66,71,5,2026-08-12 11:57:28,1
1379,,,,,,,,1,2026-08-12 10:09:28,0
1380,69,69,69,74,67,69,72,5,2026-08-12 11:57:28,1
1381,,,,,,,,1,2026-08-12 10:09:28,0
1382,,,,,,,,1,2026-08-12 10:09:28,0
1383,75,72,69,82,42,74,76,6,2026-08-12 11:57:28,1
1384,,,,,,,,1,2026-08-12 10:09:28,0
1385,,,,,,,,1,2026-08-12 10:09:28,0
1386,61,44,61,67,70,71,71,5,2026-08-12 11:57:28,1
1387,,,,,,,,1,2026-08-12 10:09:28,0
1388,,,,,,,,1,2026-08-12 10:09:28,0
1389,,,,,,,,1,2026-08-12 10:09:28,0
1407,,,,,,,,1,2026-08-12 10:09:29,0
1408,,,,,,,,1,2026-08-12 10:09:29,0
1422,,,,,,,,1,2026-08-12 10:09:29,0
1436,74,60,75,73,85,82,85,6,2026-08-12 11:57:28,1
1437,,,,,,,,1,2026-08-12 10:09:31,0
1451,61,51,68,67,81,79,81,7,2026-08-12 11:57:28,1
1452,73,70,67,70,30,71,71,2,2026-08-12 10:40:36,1
1454,74,70,81,76,28,72,73,5,2026-08-12 10:40:36,1
1455,46,40,51,53,78,81,76,5,2026-08-12 10:40:36,1
1456,66,42,49,55,73,73,72,3,2026-08-12 10:40:36,1
1457,85,53,64,70,66,74,72,5,2026-08-12 10:40:36,1
1458,70,71,72,77,71,70,74,5,2026-08-12 10:40:36,1
1459,56,54,60,64,68,78,69,5,2026-08-12 10:40:36,1
1460,63,31,48,57,60,55,62,5,2026-08-12 10:40:36,1
1461,,,,,,,,4,2026-08-12 10:10:30,0
1462,65,73,59,70,36,79,75,4,2026-08-12 10:40:36,1
1463,86,70,68,74,54,69,74,9,2026-08-12 11:57:28,1
1464,,,,,,,,4,2026-08-12 10:10:30,0
1465,64,60,65,69,68,72,70,4,2026-08-12 10:40:36,1
1466,65,57,64,64,76,81,74,5,2026-08-12 10:40:36,1
1467,62,68,48,63,29,72,68,5,2026-08-12 10:40:36,1
1468,73,69,69,68,30,72,68,5,2026-08-12 10:40:36,1
1469,,,,,,,,3,2026-08-12 10:10:30,0
1470,63,72,71,71,69,75,73,4,2026-08-12 10:40:36,1
1471,71,40,59,63,69,73,71,5,2026-08-12 10:40:36,1
1472,95,64,56,70,37,63,69,5,2026-08-12 10:40:36,1
1473,80,67,54,65,25,66,68,3,2026-08-12 10:40:36,1
1476,,,,,,,,1,2026-08-12 10:09:32,0
1486,,,,,,,,1,2026-08-12 10:09:32,0
1491,,,,,,,,1,2026-08-12 10:09:32,0
1494,81,79,74,82,41,80,81,5,2026-08-12 11:57:28,1
1495,,,,,,,,2,2026-08-12 10:09:37,0
1496,72,30,51,63,70,86,72,5,2026-08-12 11:57:28,1
1497,,,,,,,,2,2026-08-12 10:09:37,0
1498,,,,,,,,2,2026-08-12 10:09:37,0
1499,,,,,,,,2,2026-08-12 10:09:37,0
1500,69,72,80,76,75,73,79,5,2026-08-12 11:57:28,1
1501,65,79,76,77,79,79,80,6,2026-08-12 11:57:28,1
1502,,,,,,,,2,2026-08-12 10:09:37,0
1503,63,74,62,72,34,69,74,5,2026-08-12 11:57:28,1
1504,,,,,,,,1,2026-08-12 10:09:32,0
1505,,,,,,,,2,2026-08-12 10:09:37,0
1506,,,,,,,,2,2026-08-12 10:09:37,0
1507,,,,,,,,2,2026-08-12 10:09:37,0
1508,79,52,65,67,71,83,73,5,2026-08-12 11:57:28,1
1509,49,31,54,63,76,69,74,5,2026-08-12 11:57:28,1
1510,,,,,,,,1,2026-08-12 10:09:32,0
1511,,,,,,,,1,2026-08-12 10:09:32,0
1512,,,,,,,,2,2026-08-12 10:09:37,0
1513,,,,,,,,2,2026-08-12 10:09:37,0
1514,,,,,,,,2,2026-08-12 10:09:37,0
1515,,,,,,,,2,2026-08-12 10:09:37,0
1516,83,79,80,84,42,83,82,8,2026-08-12 11:57:28,1
1517,64,40,55,69,84,80,82,6,2026-08-12 11:57:28,1
1518,,,,,,,,3,2026-08-12 10:10:22,0
1519,,,,,,,,3,2026-08-12 10:10:22,0
1520,90,61,75,81,71,61,78,7,2026-08-12 11:57:28,1
1521,68,71,77,77,73,69,77,8,2026-08-12 11:57:28,1
1522,,,,,,,,2,2026-08-12 10:09:56,0
1523,,,,,,,,1,2026-08-12 10:09:32,0
1524,,,,,,,,3,2026-08-12 10:10:22,0
1525,88,78,77,87,57,66,84,7,2026-08-12 11:57:28,1
1526,88,72,67,78,40,48,76,7,2026-08-12 11:57:28,1
1527,66,49,64,75,66,52,68,7,2026-08-12 11:57:28,1
1528,95,65,76,82,80,77,86,6,2026-08-12 11:57:28,1
1529,76,71,72,78,23,70,74,5,2026-08-12 11:57:28,1
1530,,,,,,,,2,2026-08-12 10:09:56,0
1531,,,,,,,,3,2026-08-12 10:10:22,0
1532,,,,,,,,3,2026-08-12 10:10:22,0
1533,53,73,75,76,79,75,77,7,2026-08-12 11:57:28,1
1534,,,,,,,,3,2026-08-12 10:10:22,0
1535,76,63,77,78,75,71,79,8,2026-08-12 11:57:28,1
1536,,,,,,,,1,2026-08-12 10:09:32,0
1537,85,78,71,87,46,84,85,3,2026-08-12 11:55:19,1
1538,,,,,,,,1,2026-08-12 10:09:32,0
1539,,,,,,,,1,2026-08-12 10:09:32,0
1540,72,74,73,76,77,77,80,6,2026-08-12 11:57:28,1
1541,,,,,,,,1,2026-08-12 10:09:32,0
1542,74,65,78,79,70,63,77,6,2026-08-12 11:57:28,1
1543,,,,,,,,1,2026-08-12 10:09:32,0
1544,46,73,76,75,75,70,77,6,2026-08-12 11:57:28,1
1545,73,75,55,67,34,79,75,6,2026-08-12 11:57:28,1
1546,,,,,,,,1,2026-08-12 10:09:32,0
1547,75,67,70,76,72,67,75,6,2026-08-12 11:57:28,1
1548,,,,,,,,1,2026-08-12 10:09:32,0
1549,66,68,77,75,69,70,75,5,2026-08-12 11:57:28,1
1550,67,68,71,73,64,59,73,3,2026-08-12 11:55:19,1
1551,,,,,,,,1,2026-08-12 10:09:32,0
1552,68,41,59,69,79,66,76,6,2026-08-12 11:57:28,1
1553,,,,,,,,1,2026-08-12 10:09:32,0
1554,72,69,69,74,44,69,71,5,2026-08-12 11:57:28,1
1555,86,82,58,81,40,74,83,6,2026-08-12 11:57:28,1
1557,,,,,,,,1,2026-08-12 10:09:32,0
1558,,,,,,,,1,2026-08-12 10:09:32,0
1559,,,,,,,,1,2026-08-12 10:09:32,0
1560,82,80,74,84,46,76,81,6,2026-08-12 11:57:28,1
1561,,,,,,,,1,2026-08-12 10:09:33,0
1562,,,,,,,,1,2026-08-12 10:09:33,0
1563,62,36,52,60,72,76,72,5,2026-08-12 11:57:28,1
1564,,,,,,,,1,2026-08-12 10:09:33,0
1565,,,,,,,,1,2026-08-12 10:09:33,0
1566,,,,,,,,1,2026-08-12 10:09:33,0
1567,,,,,,,,1,2026-08-12 10:09:33,0
1568,,,,,,,,1,2026-08-12 10:09:33,0
1569,76,70,72,80,24,52,75,5,2026-08-12 11:57:28,1
1570,,,,,,,,1,2026-08-12 10:09:33,0
1571,89,71,70,82,36,62,77,5,2026-08-12 11:57:28,1
1572,,,,,,,,1,2026-08-12 10:09:33,0
1573,,,,,,,,1,2026-08-12 10:09:33,0
1574,,,,,,,,1,2026-08-12 10:09:33,0
1575,79,57,65,64,63,66,69,5,2026-08-12 11:57:28,1
1576,,,,,,,,1,2026-08-12 10:09:33,0
1577,,,,,,,,1,2026-08-12 10:09:33,0
1578,91,63,63,74,30,51,72,2,2026-08-12 10:40:36,1
1579,,,,,,,,1,2026-08-12 10:09:33,0
1580,,,,,,,,1,2026-08-12 10:09:33,0
1581,,,,,,,,1,2026-08-12 10:09:33,0
1582,,,,,,,,1,2026-08-12 10:09:33,0
1583,,,,,,,,1,2026-08-12 10:09:33,0
1584,,,,,,,,1,2026-08-12 10:09:33,0
1585,,,,,,,,1,2026-08-12 10:09:33,0
1586,46,49,71,70,68,74,74,5,2026-08-12 11:57:28,1
1587,,,,,,,,1,2026-08-12 10:09:33,0
1588,,,,,,,,1,2026-08-12 10:09:33,0
1589,76,62,62,73,27,55,68,5,2026-08-12 11:57:28,1
1590,,,,,,,,1,2026-08-12 10:09:33,0
1591,,,,,,,,1,2026-08-12 10:09:33,0
1592,,,,,,,,1,2026-08-12 10:09:33,0
1593,,,,,,,,1,2026-08-12 10:09:33,0
1594,,,,,,,,1,2026-08-12 10:09:33,0
1595,,,,,,,,1,2026-08-12 10:09:33,0
1596,,,,,,,,1,2026-08-12 10:09:33,0
1597,,,,,,,,1,2026-08-12 10:09:33,0
1598,,,,,,,,1,2026-08-12 10:09:33,0
1599,,,,,,,,1,2026-08-12 10:09:33,0
1600,,,,,,,,1,2026-08-12 10:09:34,0
1601,,,,,,,,1,2026-08-12 10:09:34,0
1602,,,,,,,,1,2026-08-12 10:09:34,0
1603,,,,,,,,1,2026-08-12 10:09:34,0
1604,,,,,,,,1,2026-08-12 10:09:34,0
1605,,,,,,,,1,2026-08-12 10:09:34,0
1606,,,,,,,,1,2026-08-12 10:09:34,0
1607,,,,,,,,1,2026-08-12 10:09:34,0
1608,,,,,,,,1,2026-08-12 10:09:34,0
1609,,,,,,,,1,2026-08-12 10:09:34,0
1610,,,,,,,,1,2026-08-12 10:09:34,0
1611,,,,,,,,1,2026-08-12 10:09:34,0
1612,,,,,,,,1,2026-08-12 10:09:34,0
1613,,,,,,,,1,2026-08-12 10:09:34,0
1614,,,,,,,,1,2026-08-12 10:09:34,0
1615,,,,,,,,1,2026-08-12 10:09:34,0
1616,,,,,,,,1,2026-08-12 10:09:34,0
1617,,,,,,,,1,2026-08-12 10:09:34,0
1618,,,,,,,,1,2026-08-12 10:09:34,0
1619,,,,,,,,1,2026-08-12 10:09:34,0
1620,,,,,,,,1,2026-08-12 10:09:34,0
1621,,,,,,,,1,2026-08-12 10:09:34,0
1622,71,58,72,73,69,69,74,3,2026-08-12 11:55:19,1
1623,74,71,69,77,50,70,74,7,2026-08-12 11:57:28,1
1624,,,,,,,,3,2026-08-12 10:09:43,0
1625,,,,,,,,3,2026-08-12 10:09:43,0
1626,,,,,,,,3,2026-08-12 10:09:43,0
1627,,,,,,,,3,2026-08-12 10:09:43,0
1628,,,,,,,,2,2026-08-12 10:09:42,0
1629,,,,,,,,3,2026-08-12 10:09:43,0
1630,,,,,,,,2,2026-08-12 10:09:42,0
1631,62,82,71,74,40,77,80,6,2026-08-12 11:57:28,1
1632,,,,,,,,2,2026-08-12 10:09:42,0
1633,77,84,80,84,35,62,83,6,2026-08-12 11:57:28,1
1634,,,,,,,,3,2026-08-12 10:09:43,0
1635,80,58,59,64,26,46,64,7,2026-08-12 11:57:28,1
1636,,,,,,,,3,2026-08-12 10:09:43,0
1637,,,,,,,,1,2026-08-12 10:09:34,0
1638,,,,,,,,3,2026-08-12 10:09:43,0
1639,,,,,,,,2,2026-08-12 10:09:43,0
1640,80,66,77,77,76,76,80,6,2026-08-12 11:57:28,1
1641,,,,,,,,1,2026-08-12 10:09:34,0
1642,,,,,,,,2,2026-08-12 10:09:43,0
1643,,,,,,,,3,2026-08-12 10:09:43,0
1644,,,,,,,,2,2026-08-12 10:09:43,0
1645,,,,,,,,2,2026-08-12 10:09:42,0
1646,,,,,,,,3,2026-08-12 10:10:08,0
1660,72,70,67,72,44,71,72,8,2026-08-12 11:57:28,1
1662,,,,,,,,4,2026-08-12 10:10:08,0
1663,91,65,62,72,38,51,69,7,2026-08-12 11:57:28,1
1664,,,,,,,,3,2026-08-12 10:10:08,0
1666,65,62,68,66,41,63,65,5,2026-08-12 11:57:28,1
1667,,,,,,,,1,2026-08-12 10:09:34,0
1668,,,,,,,,1,2026-08-12 10:09:34,0
1669,,,,,,,,1,2026-08-12 10:09:34,0
1670,80,35,54,60,62,75,65,5,2026-08-12 11:57:28,1
1671,,,,,,,,1,2026-08-12 10:09:34,0
1672,,,,,,,,1,2026-08-12 10:09:34,0
1673,70,71,77,72,47,71,71,5,2026-08-12 11:57:28,1
1674,,,,,,,,1,2026-08-12 10:09:34,0
1675,,,,,,,,1,2026-08-12 10:09:34,0
1676,,,,,,,,1,2026-08-12 10:09:34,0
1677,,,,,,,,1,2026-08-12 10:09:34,0
1678,,,,,,,,1,2026-08-12 10:09:34,0
1679,,,,,,,,2,2026-08-12 10:10:07,0
1680,,,,,,,,1,2026-08-12 10:09:34,0
1681,,,,,,,,1,2026-08-12 10:09:34,0
1682,,,,,,,,1,2026-08-12 10:09:34,0
1683,,,,,,,,1,2026-08-12 10:09:34,0
1684,,,,,,,,1,2026-08-12 10:09:34,0
1685,,,,,,,,1,2026-08-12 10:09:34,0
1697,53,77,78,76,64,68,77,6,2026-08-12 11:57:28,1
1703,,,,,,,,3,2026-08-12 10:10:28,0
1706,,,,,,,,1,2026-08-12 10:09:35,0
1707,72,36,63,66,78,76,77,4,2026-08-12 11:55:19,1
1708,67,56,65,68,74,81,75,5,2026-08-12 11:57:28,1
1709,,,,,,,,1,2026-08-12 10:09:35,0
1710,,,,,,,,1,2026-08-12 10:09:35,0
1711,63,65,78,75,70,72,77,5,2026-08-12 11:57:28,1
1712,,,,,,,,1,2026-08-12 10:09:35,0
1713,65,71,80,74,75,77,79,6,2026-08-12 11:57:28,1
1714,,,,,,,,1,2026-08-12 10:09:35,0
1715,92,75,70,78,30,68,78,2,2026-08-12 10:40:36,1
1716,,,,,,,,1,2026-08-12 10:09:35,0
1717,,,,,,,,1,2026-08-12 10:09:35,0
1718,60,36,56,61,78,79,77,5,2026-08-12 11:57:28,1
1719,,,,,,,,1,2026-08-12 10:09:35,0
1720,68,65,64,69,20,68,68,5,2026-08-12 11:57:28,1
1721,62,31,58,63,80,81,79,5,2026-08-12 11:57:28,1
1722,,,,,,,,1,2026-08-12 10:09:35,0
1723,66,65,70,72,67,68,71,5,2026-08-12 11:57:28,1
1724,71,54,70,73,74,64,74,5,2026-08-12 11:57:28,1
1725,68,73,82,81,66,67,80,5,2026-08-12 11:57:28,1
1735,,,,,,,,2,2026-08-12 10:10:02,0
1744,,,,,,,,2,2026-08-12 10:10:02,0
1746,,,,,,,,2,2026-08-12 10:10:07,0
1747,,,,,,,,2,2026-08-12 10:10:07,0
1748,,,,,,,,2,2026-08-12 10:10:07,0
1749,,,,,,,,2,2026-08-12 10:10:07,0
1750,,,,,,,,2,2026-08-12 10:10:07,0
1751,,,,,,,,2,2026-08-12 10:10:07,0
1752,,,,,,,,2,2026-08-12 10:10:07,0
1753,,,,,,,,2,2026-08-12 10:10:07,0
1754,,,,,,,,2,2026-08-12 10:10:07,0
1755,,,,,,,,2,2026-08-12 10:10:07,0
1756,,,,,,,,2,2026-08-12 10:10:07,0
1757,,,,,,,,2,2026-08-12 10:10:07,0
1758,,,,,,,,2,2026-08-12 10:10:07,0
1759,,,,,,,,2,2026-08-12 10:10:07,0
1760,,,,,,,,1,2026-08-12 10:09:36,0
1761,,,,,,,,1,2026-08-12 10:09:36,0
1762,,,,,,,,2,2026-08-12 10:10:07,0
1763,,,,,,,,1,2026-08-12 10:09:36,0
1764,,,,,,,,2,2026-08-12 10:10:07,0
1765,,,,,,,,1,2026-08-12 10:09:36,0
1766,81,53,65,72,68,75,74,6,2026-08-12 11:57:28,1
1767,,,,,,,,1,2026-08-12 10:09:36,0
1768,,,,,,,,2,2026-08-12 10:09:41,0
1769,,,,,,,,2,2026-08-12 10:09:41,0
1770,,,,,,,,2,2026-08-12 10:09:41,0
1771,,,,,,,,2,2026-08-12 10:09:41,0
1772,,,,,,,,2,2026-08-12 10:09:41,0
1773,,,,,,,,2,2026-08-12 10:09:41,0
1774,,,,,,,,2,2026-08-12 10:09:41,0
1775,,,,,,,,2,2026-08-12 10:09:41,0
1776,54,45,55,61,70,77,71,6,2026-08-12 11:57:28,1
1777,62,37,60,61,69,74,70,6,2026-08-12 11:57:28,1
1778,73,67,75,73,71,78,77,6,2026-08-12 11:57:28,1
1779,,,,,,,,2,2026-08-12 10:09:41,0
1780,,,,,,,,2,2026-08-12 10:09:41,0
1781,,,,,,,,2,2026-08-12 10:09:41,0
1782,80,69,69,75,40,64,74,6,2026-08-12 11:57:28,1
1783,69,60,67,69,66,72,70,6,2026-08-12 11:57:28,1
1784,,,,,,,,2,2026-08-12 10:09:41,0
1785,,,,,,,,2,2026-08-12 10:09:41,0
1786,78,72,70,74,55,67,74,5,2026-08-12 11:57:28,1
1787,,,,,,,,1,2026-08-12 10:09:36,0
1788,,,,,,,,1,2026-08-12 10:09:36,0
1789,,,,,,,,1,2026-08-12 10:09:36,0
1790,,,,,,,,1,2026-08-12 10:09:36,0
1791,,,,,,,,1,2026-08-12 10:09:36,0
1792,,,,,,,,1,2026-08-12 10:09:36,0
1793,,,,,,,,1,2026-08-12 10:09:36,0
1794,,,,,,,,1,2026-08-12 10:09:36,0
1795,,,,,,,,1,2026-08-12 10:09:36,0
1796,,,,,,,,1,2026-08-12 10:09:36,0
1797,,,,,,,,1,2026-08-12 10:09:36,0
1798,,,,,,,,1,2026-08-12 10:09:36,0
1799,,,,,,,,1,2026-08-12 10:09:36,0
1800,,,,,,,,1,2026-08-12 10:09:36,0
1801,,,,,,,,1,2026-08-12 10:09:36,0
1802,,,,,,,,1,2026-08-12 10:09:36,0
1803,,,,,,,,1,2026-08-12 10:09:36,0
1805,,,,,,,,2,2026-08-12 10:09:53,0
1816,62,61,60,64,17,63,63,4,2026-08-12 11:55:19,1
1821,,,,,,,,1,2026-08-12 10:09:37,0
1823,,,,,,,,1,2026-08-12 10:09:37,0
1824,,,,,,,,1,2026-08-12 10:09:37,0
1825,,,,,,,,1,2026-08-12 10:09:37,0
1838,,,,,,,,1,2026-08-12 10:09:37,0
1841,,,,,,,,1,2026-08-12 10:09:37,0
1842,62,63,71,77,74,72,75,5,2026-08-12 11:57:28,1
